998 1000
606 974 487 20615290 59189968 12446242
841 897 685 311525 9167410 11908705
128 447 941 34842229 14980213 31207210
15 600 909 69101636 73217909 5612225
897 807 496 14387202 75380605 24884701
447 941 368 14980213 36262045 21829520
184 785 781 25489732 42966100 11934440
224 655 1 6807978 9585949 2226505
388 911 737 16079837 95068250 51959349
15 897 309 25870825 25373192 81835469
549 1 414 20713160 15549269 60240601
349 1000 133 30481450 19911257 9056149
729 2 388 2405169 17469128 12318629
717 992 814 47027593 9501269 26236090
619 485 384 34002725 24338605 15593120
460 897 121 4682533 45852904 23865209
841 549 897 42445009 50023714 311525
72 839 102 71491018 5927410 86039056
89 413 1 54941153 28472329 31624004
1 800 366 1807697 29284637 25177514
364 650 916 60457700 52112482 1356418
120 993 264 3727373 58742569 50297000
106 388 2 44779925 17469128 6322513
904 1 2 29811797 1 29802856
861 3 702 2598889 22823554 27237825
22 388 604 16536200 13460625 2164325
709 173 3 32147965 12162805 7247250
610 276 336 19697173 41187780 49787329
238 204 367 76533557 10954045 61759760
170 2 3 13377572 2 13372994
27 656 526 63514964 132925069 39934813
918 680 354 36498785 36404452 4150609
170 2 126 13377572 3414721 5906965
831 204 113 29445700 5575069 29628757
225 495 372 2332157 16537760 22949621
364 657 116 26057434 805604 35522650
443 119 798 26132017 70937770 39298725
638 119 118 63608049 47083081 9982810
897 951 230 55315298 4837493 31479021
318 3 679 23535304 38618842 87666482
913 3 327 23358196 28488512 18035156
705 897 91 6624356 56197997 44905801
270 594 3 508985 4706960 8282313
728 549 848 28666324 4090725 12631321
203 120 258 2352080 11476802 9578266
789 3 388 14174701 17475498 41574325
764 302 401 3032209 15356645 12202600
3 549 899 20705173 61145977 12853160
844 1 204 24751285 7095169 6379108
29 68 512 33329908 47991481 12683345
42 204 3 26010 7098944 7145738
327 549 115 45977237 24063745 9978244
368 447 212 21829520 7298450 35535658
3 173 389 12162805 34788481 22798850
603 115 924 24519973 5308090 12221289
112 495 526 2080013 87135386 101333765
21 878 670 23241205 5781997 25665588
368 36 829 4193065 2989600 7627185
157 3 678 19384322 16397378 68568200
605 3 157 39999565 19384322 107538713
593 359 670 807376 15404602 10357250
745 130 204 23988880 32688545 6058825
717 992 454 47027593 74900169 10577620
230 715 480 57391513 78532025 18382202
881 3 204 5507858 7098944 184354
388 911 618 16079837 17956692 226133
850 538 463 101538340 69590585 5163085
240 821 387 48635837 49587506 16542725
364 951 650 36738280 15591220 60457700
29 463 906 30577914 41763626 19344740
22 407 567 5347357 3722162 7666949
388 3 439 17475498 40888709 31711529
679 3 408 38618842 13461586 6529940
841 549 556 42445009 61240581 10694536
633 549 324 14957410 172890 16431700
451 1 549 11227106 20713160 62392490
1000 549 3 54511801 20705173 8731400
3 708 852 44104138 7142605 26401905
2 388 788 17469128 59926337 30734453
990 3 723 7004885 3761680 20657941
752 802 732 26563400 25594641 27211085
670 21 683 25665588 23257385 31616129
987 650 233 63334948 36568370 85496674
338 660 505 71950202 76268629 146617
758 197 879 62273889 18355930 20209657
246 240 821 21253345 48635837 73029268
375 549 779 30287153 27333090 39216161
398 253 932 4066213 75443985 89892034
123 502 237 78705245 102294433 12240442
985 364 896 10155636 3186685 20151589
3 128 237 1945168 18221780 24169172
708 204 864 49092634 4337161 60798725
935 3 1 16850717 1 16857506
478 234 321 33859025 85305005 16138440
119 293 767 7657480 17902697 12166309
15 600 288 69101636 20618865 20017205
495 372 274 16537760 8211906 28395650
879 590 285 8213405 16765060 44222713
211 486 388 21516200 74664 24020624
15 897 549 25870825 50023714 21232793
331 240 897 3368153 51327890 67128385
813 370 609 947690 26937833 26266481
126 170 312 5906965 49564153 40469832
111 307 310 76381101 38768068 77884105
707 88 3 8524997 9750632 21932649
495 491 554 8995762 15451666 4429316
533 549 68 61241956 42401 64506389
1000 549 37 54511801 80701570 2595209
447 549 997 43291274 76038965 26587233
968 70 237 6229954 95615417 96186085
643 3 785 6861773 26760089 35347364
3 42 429 7145738 38305193 28711737
1 3 449 1 14347445 14354600
796 2 333 21754664 32276753 106771869
81 327 518 2561000 72275400 62473760
594 972 421 20298788 80941925 21780865
897 703 755 59548865 97716482 7912385
813 370 549 947690 16439945 9736393
213 3 426 27977661 9997426 58910749
971 549 3 59876029 20705173 12912194
204 678 664 9083474 7496765 225493
253 204 3 16778704 7098944 10833296
708 852 201 7142605 27484970 33415033
29 463 979 30577914 37621765 6446917
599 549 761 21315905 7463349 5582120
988 120 258 4657325 11476802 16213437
324 633 964 16431700 12490 15660450
702 3 290 22823554 26882593 48027869
22 918 464 13380968 32661250 17721082
633 549 11 14957410 83953018 51631184
29 549 897 31662205 50023714 57509437
1 655 592 9585949 54867181 33387460
3 953 504 16000004 31910553 14955965
524 5 460 123300 10491445 12526189
3 530 251 829621 21079370 27778529
670 593 589 10357250 12494729 25397893
549 404 711 5775988 4430824 2961524
197 708 879 34005761 14144197 18355930
14 568 3 80497282 28274993 23243705
280 594 595 10366585 35671285 54047912
22 388 486 16536200 74664 14767568
932 253 889 75443985 31208185 17469970
692 2 261 39263002 13865288 34956842
897 549 55 50023714 62048468 5137274
638 119 888 63608049 18555885 72992628
180 549 459 22116650 63651208 17169706
549 897 240 50023714 51327890 27753760
549 3 206 20705173 11321433 4698376
718 916 256 19654101 5457365 29941658
414 549 704 60240601 19758644 28457221
209 765 459 12724821 8118045 29933370
384 619 587 15593120 7124741 12776877
627 549 3 45058450 20705173 14094473
3 708 634 44104138 69788968 15217946
508 283 1 27576324 16236809 3011933
828 2 422 29782093 28960490 196117
918 485 713 24444176 3374306 35575514
761 549 3 7463349 20705173 10333780
183 313 388 9740565 45048041 24832340
57 2 674 4808528 17711937 37237577
2 388 425 17469128 9067133 13839921
120 993 236 3727373 16576513 35812922
3 302 365 5401090 16901008 9185290
926 153 677 18308596 6225818 30683530
549 351 59 64237986 36397825 5013181
951 650 135 15591220 8398069 24259753
343 869 993 79444925 63408260 3924297
460 260 579 7371090 53163549 20955393
1 739 845 19786861 51417613 20055410
415 388 2 34263577 17469128 23258573
1 224 963 2226505 8175245 18793570
327 603 934 53922149 3835145 47174056
409 543 628 16543861 3792802 27043425
204 3 568 7098944 28274993 45095409
708 204 522 49092634 25267490 90676228
867 800 1 2394250 1807697 735137
679 835 862 61133956 9992450 22688770
576 963 224 4563125 8175245 14672050
776 218 460 9340825 8104402 34071017
370 3 525 10932434 24054593 61897609
60 669 64 55220868 17104084 21547024
330 549 68 77779913 42401 81003920
570 29 549 65541465 31662205 60657490
549 897 743 50023714 479317 60295457
822 695 495 19413377 10679258 56531185
219 388 400 12623650 2139106 5904356
638 119 378 63608049 5424669 44894538
460 5 4 10491445 25966861 54319904
8 197 879 27235913 18355930 36953969
244 505 9 68532008 60043873 60490037
679 345 994 77465737 25407092 113367125
445 204 39 29541700 33151133 40690733
949 42 3 48833650 7145738 18742868
240 549 821 27753760 3769189 48635837
388 73 104 5572570 3792996 387538
898 1 936 13085533 38920253 96502706
175 2 469 11736656 2648962 25062490
897 29 463 57509437 30577914 47985457
150 549 3 87777170 20705173 28246105
855 302 237 13200416 30034954 3428554
663 387 821 8323901 49587506 17284189
679 345 494 77465737 93124145 82943578
894 407 22 1657553 5347357 8354260
702 3 204 22823554 7098944 4714450
669 119 60 95804605 16646041 55220868
549 60 105 20890376 26800721 72500125
973 137 425 10487440 13831138 1401194
3 204 980 7098944 3997757 12125277
549 679 835 3417273 61133956 44917645
800 2 217 1807396 1973717 2007245
708 852 982 7142605 38038160 59225741
122 3 173 25969250 12162805 72890753
718 916 152 19654101 12883985 10023194
3 323 919 19048082 26192288 1457362
702 3 925 22823554 28927460 1152170
0 0
