500 500 250000
345 40 72 D
318 56 137 R
40 378 72 D
378 167 83 R
383 394 43 U
3 37 59 D
285 468 10 R
31 307 238 D
175 296 100 R
434 372 47 L
296 225 224 R
227 250 182 L
210 31 151 R
481 383 93 R
349 159 149 L
447 339 41 L
107 145 66 D
75 3 174 R
127 384 55 U
62 341 98 R
333 208 299 U
271 405 131 U
84 404 32 R
248 296 198 R
240 57 117 R
81 308 251 D
235 331 196 D
341 445 4 R
94 145 33 U
40 53 337 R
140 9 138 R
62 486 163 D
262 355 49 L
389 378 100 L
112 404 160 D
135 486 392 L
119 109 26 L
192 274 30 D
416 70 144 R
241 266 169 U
184 270 20 R
26 204 419 D
456 54 99 R
45 329 394 D
440 449 262 U
442 69 225 U
122 49 16 U
470 80 200 U
275 305 154 R
366 387 180 U
366 144 18 L
427 282 138 U
349 6 402 R
474 489 292 L
190 254 155 R
44 153 65 D
130 27 247 D
269 207 147 D
228 3 96 U
342 411 54 U
447 58 421 R
408 141 14 L
277 345 145 D
243 338 162 D
315 226 219 L
377 424 219 U
353 196 251 U
20 459 20 R
93 401 37 R
498 52 94 U
325 385 296 U
28 270 150 R
488 340 103 R
249 14 52 R
295 411 48 R
421 169 355 U
287 256 24 D
155 271 38 U
166 154 178 R
365 456 63 L
486 78 305 R
171 296 178 D
79 120 133 D
494 426 378 L
487 427 55 R
152 340 92 U
268 303 2 L
463 493 5 U
423 484 68 L
251 256 57 R
295 113 149 U
444 238 193 R
220 472 111 U
470 91 190 R
411 368 218 L
83 312 92 R
273 104 362 R
115 326 30 R
79 207 347 D
198 446 145 U
76 349 99 D
426 269 106 R
479 395 78 L
474 55 234 U
265 165 258 R
464 66 306 U
391 250 101 U
234 120 267 R
121 63 93 D
323 238 262 U
372 208 10 L
145 178 126 D
178 436 118 U
463 249 131 U
93 250 398 D
279 73 88 R
378 411 87 R
358 474 391 L
137 216 138 D
277 326 14 D
265 347 138 L
450 214 389 U
475 174 3 L
111 200 148 L
495 310 16 U
264 406 145 L
344 446 26 R
394 341 31 R
13 234 119 L
142 461 261 D
495 460 314 L
231 215 202 R
71 456 318 D
196 342 16 L
268 362 325 L
316 475 110 U
108 338 310 D
15 275 262 L
326 257 168 D
402 399 360 L
362 303 3 R
415 396 89 R
156 39 5 L
98 334 293 L
13 477 463 D
328 219 168 L
497 285 261 L
4 164 145 R
491 243 220 U
321 25 235 R
89 67 39 U
158 268 136 D
257 361 145 D
166 265 299 D
193 12 478 R
469 406 75 R
75 370 13 U
162 122 75 R
117 490 205 D
269 370 222 U
383 9 49 U
446 269 207 U
300 285 83 D
9 96 215 R
353 350 140 D
233 124 106 U
30 66 191 D
489 30 305 U
230 99 158 R
459 174 306 R
306 379 73 L
177 410 73 D
91 259 60 L
4 41 364 D
175 214 67 D
119 185 92 D
88 401 52 R
411 130 335 U
311 99 213 R
321 61 72 D
364 344 11 D
499 175 311 R
168 175 275 D
279 213 27 R
441 231 424 U
14 290 254 D
344 239 74 D
265 271 77 D
320 304 174 L
322 98 227 U
57 13 376 R
199 155 233 R
332 57 154 D
256 182 222 U
6 446 54 L
364 16 12 R
391 269 87 D
169 34 286 R
246 439 175 D
451 376 78 L
21 294 221 D
307 421 63 L
495 257 82 L
109 190 156 L
225 227 78 U
37 73 70 R
306 191 43 R
388 145 26 L
490 104 11 L
346 223 67 D
162 129 106 U
401 109 207 U
407 172 251 U
360 155 207 R
418 301 9 L
54 18 326 R
144 97 281 D
185 91 65 L
480 82 174 U
28 131 175 R
101 22 161 R
228 245 44 U
68 350 198 L
108 150 227 R
313 261 139 D
471 141 19 L
115 79 123 R
401 337 280 L
335 312 178 R
154 238 7 L
474 73 128 U
101 282 265 L
198 165 22 D
341 52 211 R
148 93 38 L
230 497 33 D
208 454 162 U
407 106 26 U
16 328 132 R
427 326 252 L
360 492 374 L
432 330 248 L
69 161 65 D
392 46 340 R
401 5 331 R
321 432 272 U
43 373 130 D
305 284 20 D
220 375 301 L
154 212 5 D
341 197 192 R
279 155 146 R
9 439 245 L
364 137 56 D
472 330 65 U
123 224 95 D
97 235 135 R
163 17 467 R
414 95 151 R
494 462 331 L
439 350 32 R
177 268 37 L
144 314 179 R
298 177 73 U
125 272 116 L
292 222 278 R
426 355 132 R
141 298 256 L
398 153 294 R
112 408 286 L
138 211 196 R
344 151 339 U
219 332 165 U
159 50 442 R
318 332 242 U
87 377 289 D
122 219 55 D
265 245 54 L
107 236 121 R
121 461 346 L
331 53 319 R
269 99 51 U
349 414 229 L
72 128 358 R
144 475 253 L
49 260 197 L
112 388 15 U
470 255 87 R
348 458 226 L
416 438 142 U
27 280 120 R
149 250 138 L
9 147 253 D
93 321 304 D
467 451 108 U
439 357 273 U
462 489 181 L
274 75 391 R
66 443 53 L
359 223 69 R
472 23 331 U
360 145 329 R
110 381 143 D
143 60 41 R
88 123 221 R
490 327 270 U
323 195 254 R
389 344 149 R
105 466 172 D
33 445 73 L
306 145 251 R
350 190 123 D
337 151 334 U
194 470 57 L
4 412 478 D
17 174 21 R
105 163 30 L
397 235 9 D
389 496 196 L
461 262 98 U
215 36 93 R
463 305 403 U
411 394 48 D
497 338 418 U
103 227 357 D
489 292 330 U
397 253 183 U
239 102 76 L
267 336 96 U
473 213 365 U
324 338 72 L
496 369 36 L
341 251 5 D
479 308 247 L
97 391 332 D
480 207 12 D
153 375 67 L
454 230 387 U
139 298 65 D
21 8 88 R
226 36 127 R
288 249 53 D
300 435 222 L
20 323 14 U
3 208 47 R
316 154 51 R
11 250 220 R
108 288 103 U
3 234 406 D
263 52 128 R
227 360 125 D
422 376 372 L
129 387 20 U
467 494 209 L
36 316 20 D
230 76 107 D
24 342 285 L
453 251 167 U
387 451 39 R
352 34 42 D
459 248 17 L
168 297 85 R
91 81 31 L
207 63 134 D
115 218 122 R
165 214 56 R
45 409 169 L
232 50 335 R
77 100 344 R
397 454 150 U
210 78 394 R
385 107 309 R
137 422 93 D
97 175 296 R
465 203 95 U
97 137 289 R
446 304 81 R
68 54 97 D
48 488 216 L
173 49 277 D
32 117 165 D
462 389 130 U
410 320 98 L
295 142 112 U
48 85 442 D
183 389 125 L
279 291 273 U
207 329 201 L
248 13 77 D
114 131 24 R
497 314 134 L
336 232 100 U
212 250 56 R
341 156 74 L
257 60 21 L
495 49 310 U
195 388 61 L
118 284 217 L
73 17 12 U
293 318 47 R
160 482 313 L
126 485 366 D
244 266 193 D
30 362 10 R
144 296 171 R
475 213 152 R
85 436 264 D
87 371 154 D
410 321 185 L
355 67 91 R
489 480 50 U
334 44 58 D
241 357 83 D
114 28 91 U
102 479 290 L
320 318 148 L
280 321 318 L
50 58 126 D
29 94 427 D
122 177 205 D
404 452 72 U
254 168 81 D
196 196 102 U
473 174 129 L
236 143 193 D
350 124 300 U
321 82 77 U
226 412 44 U
167 64 52 L
446 309 434 U
176 67 151 D
64 271 94 R
322 17 3 U
323 111 153 U
189 376 188 L
148 257 192 D
485 487 374 L
328 77 24 L
349 490 89 U
10 77 327 D
84 15 272 R
341 56 136 U
149 56 29 U
112 404 134 D
93 184 279 R
263 301 35 L
351 405 291 U
400 237 102 U
345 206 130 L
261 99 164 D
90 256 3 D
460 319 240 L
60 389 367 L
244 52 12 D
241 267 183 D
367 74 207 R
65 452 292 L
259 430 176 U
142 401 102 U
235 46 141 D
499 106 332 U
221 2 209 D
53 443 307 D
491 90 49 U
468 310 458 U
48 236 185 R
317 382 26 L
87 485 398 D
71 222 82 L
469 422 152 U
286 170 4 U
174 73 187 D
495 486 173 U
436 425 97 L
348 95 13 D
46 464 213 L
136 397 125 U
494 314 409 U
383 240 318 U
61 48 366 D
116 218 112 R
446 423 183 L
383 294 273 U
53 452 118 L
280 160 151 R
49 370 55 L
26 427 299 L
157 360 340 D
438 187 11 R
93 437 97 L
281 103 96 U
407 111 231 U
441 191 45 U
443 115 7 L
203 73 43 L
17 233 127 L
267 44 185 R
177 266 33 L
472 53 210 U
344 31 235 R
279 204 152 L
400 349 213 U
295 25 317 R
483 271 110 R
62 377 281 D
176 62 47 D
247 205 221 R
318 32 235 R
460 50 86 U
215 467 32 U
483 473 40 U
313 233 44 L
456 375 319 L
289 2 400 R
409 416 53 L
23 30 162 D
355 100 210 R
392 166 10 D
201 412 79 D
317 271 129 R
316 190 77 R
42 285 197 D
433 61 43 R
18 188 23 D
94 417 28 L
124 320 49 D
247 130 82 L
191 179 173 D
467 188 77 U
248 94 268 R
232 132 14 L
480 124 221 R
258 492 110 U
12 170 326 D
327 465 126 L
103 88 246 D
157 31 104 U
318 64 44 L
373 61 216 R
436 65 16 L
291 210 207 R
257 34 116 R
499 435 67 L
492 404 462 U
372 465 271 U
238 329 77 D
99 471 163 L
466 499 19 U
449 151 97 U
293 69 17 U
44 29 328 D
367 475 451 L
230 29 328 R
133 262 96 U
458 452 213 U
324 138 190 R
156 287 132 L
192 125 295 D
315 222 225 U
137 204 54 U
475 377 364 U
88 102 94 D
111 309 3 U
322 99 173 R
54 16 423 R
474 481 341 U
65 428 8 R
169 331 49 L
415 312 157 R
167 254 25 R
375 162 138 L
49 149 446 D
434 107 332 U
269 283 265 U
257 331 135 R
386 142 78 L
81 449 150 L
37 480 448 L
316 12 54 R
26 74 252 R
401 294 335 U
52 67 47 R
222 2 195 R
41 374 287 L
362 273 33 D
340 301 89 U
82 400 75 D
42 449 111 D
376 237 113 D
58 70 93 R
270 498 379 L
213 26 58 D
179 61 143 D
300 166 299 U
276 403 322 L
357 386 141 U
194 120 40 L
500 235 159 L
261 27 190 D
443 15 80 U
87 252 92 D
10 224 136 D
344 316 119 D
193 143 95 D
215 120 3 R
460 449 211 U
107 390 292 D
286 79 79 R
27 410 295 L
257 389 244 L
455 283 386 U
26 13 397 R
352 252 235 R
36 6 322 D
478 452 469 U
154 15 281 D
466 63 31 D
485 30 3 D
60 157 63 R
417 368 244 U
149 84 248 D
416 403 260 L
284 268 51 D
483 366 231 U
120 275 131 D
492 185 361 U
39 103 356 D
21 391 94 D
167 250 54 U
246 96 140 D
491 38 116 U
285 405 203 L
366 11 72 U
453 241 259 R
423 288 35 R
42 406 315 D
76 176 7 R
311 349 149 D
427 286 138 U
441 13 146 U
407 300 356 U
455 150 48 L
75 242 9 R
187 319 107 R
168 254 59 U
294 254 68 R
262 47 134 U
344 252 84 R
131 206 295 R
290 34 192 U
306 343 57 D
91 137 59 D
278 262 217 D
458 224 55 L
364 352 20 U
449 216 6 U
349 152 39 U
269 174 185 U
162 179 31 R
210 248 230 R
2 289 239 D
39 382 71 L
270 245 126 U
92 466 3 D
490 396 448 U
35 105 177 D
447 321 272 U
99 114 57 L
371 281 177 R
473 382 192 L
127 147 11 R
461 397 341 U
219 267 181 D
486 403 293 L
447 251 274 U
288 500 82 D
305 7 226 U
263 205 49 R
155 152 113 U
420 319 127 R
56 292 222 D
25 419 83 L
277 402 93 R
397 448 332 L
294 229 29 U
280 310 27 D
76 363 65 U
58 389 37 L
114 420 334 D
334 248 69 L
123 258 41 U
434 395 11 L
83 152 153 R
429 417 116 U
122 381 311 D
84 144 49 D
255 198 284 R
487 433 6 D
203 334 273 L
415 84 147 U
338 136 51 L
405 380 186 L
243 398 302 L
51 354 301 L
360 77 284 R
360 463 351 L
58 268 244 L
346 452 340 U
86 33 81 U
112 403 234 D
41 383 310 L
3 424 225 L
172 443 185 D
225 102 104 D
499 291 420 U
201 54 198 R
373 423 114 L
282 288 174 U
273 49 92 U
285 258 7 U
147 51 114 U
101 117 73 U
125 82 169 R
430 461 232 L
414 369 34 D
317 368 257 L
221 430 35 R
178 330 310 D
24 237 439 D
353 482 177 U
389 415 17 R
218 316 159 R
86 49 10 L
101 490 352 L
235 263 76 R
208 208 232 D
470 430 102 U
421 279 387 U
260 474 91 L
175 351 83 D
154 231 184 L
146 459 35 U
390 95 100 U
302 41 4 R
155 51 100 R
124 227 370 D
85 418 328 L
380 123 238 U
318 352 121 R
33 417 249 L
358 264 145 L
178 261 99 R
405 88 78 U
255 99 183 D
313 210 42 U
30 146 203 D
411 413 318 L
56 291 174 R
477 116 232 U
124 193 172 L
473 498 424 U
264 497 75 L
66 69 46 D
67 339 184 D
62 173 18 L
128 275 354 D
266 168 204 U
482 281 229 U
437 444 363 L
456 484 237 U
299 323 169 R
257 469 123 U
458 461 72 U
379 214 225 U
222 383 259 L
330 26 224 R
9 169 21 D
199 281 116 L
303 172 102 L
104 417 53 U
168 14 33 R
462 417 239 L
126 176 185 R
40 474 354 L
57 141 294 D
121 8 345 R
357 242 249 R
122 261 214 L
207 241 45 D
100 164 251 R
426 475 36 D
13 6 252 R
90 197 107 L
277 286 282 L
109 425 230 L
280 161 50 D
494 31 133 R
386 464 92 L
235 66 211 U
255 327 9 R
339 269 245 U
187 124 275 D
473 308 123 R
54 23 287 R
413 185 102 L
193 2 174 D
78 78 224 D
124 459 38 R
405 434 7 L
91 17 295 D
397 303 21 L
374 222 151 L
294 316 69 R
40 76 398 R
416 2 51 U
385 151 42 U
169 372 316 L
148 297 121 D
454 428 152 L
141 164 193 R
323 68 158 D
314 324 150 U
75 445 212 L
191 493 275 D
55 146 174 R
442 377 235 L
419 479 221 L
315 377 100 U
422 477 56 U
139 78 311 D
45 220 278 D
355 47 321 R
142 298 238 L
464 157 461 U
122 335 243 L
300 125 278 R
70 372 259 L
451 322 158 R
164 324 307 L
201 127 180 R
8 42 332 R
189 319 266 D
327 26 257 R
280 498 424 L
31 70 49 L
225 105 79 L
216 298 15 U
389 118 53 L
267 9 265 R
273 395 35 L
268 476 212 U
286 375 125 L
1 14 36 D
34 389 98 R
281 354 18 D
452 92 200 U
317 281 262 U
210 161 61 D
460 140 202 U
300 290 187 U
243 361 70 L
369 72 131 U
198 410 45 D
437 235 213 L
457 403 250 L
280 167 138 U
222 352 168 L
430 91 224 R
340 389 16 U
145 260 86 D
136 404 65 U
427 224 50 L
358 22 21 R
281 185 211 R
106 373 2 L
341 163 138 L
55 461 409 L
455 169 246 R
441 403 385 U
87 188 104 D
444 446 79 L
177 243 139 D
151 386 109 R
238 356 105 R
206 362 84 L
166 234 231 L
176 453 105 U
422 390 100 U
274 469 73 L
100 488 166 L
31 159 277 D
189 366 45 D
164 131 283 R
110 126 295 R
347 50 27 L
222 280 262 D
446 104 436 U
489 181 430 U
386 323 276 U
70 492 213 D
318 4 85 U
9 377 135 D
44 16 146 R
77 324 123 L
492 74 13 L
285 4 197 U
90 400 335 L
439 42 271 U
394 126 196 R
399 454 205 U
382 48 171 R
346 458 283 U
27 325 12 D
281 114 46 U
368 17 136 U
347 122 63 R
20 474 298 L
169 217 179 R
99 362 134 L
276 68 77 D
485 35 325 U
75 164 319 D
185 379 73 U
415 450 200 L
114 250 226 L
259 244 258 U
216 328 8 U
441 171 32 R
337 459 239 U
83 360 361 D
13 51 165 R
298 371 233 L
436 85 5 R
219 220 131 R
250 225 90 L
405 164 273 U
437 282 253 L
112 146 241 R
37 7 264 D
448 416 408 U
323 334 65 L
102 167 228 D
256 240 42 U
358 195 184 U
252 138 132 L
3 184 102 D
184 130 29 U
149 339 323 D
270 245 157 R
60 86 200 D
248 159 13 U
284 235 191 U
71 393 318 D
348 246 89 R
433 236 111 U
455 399 81 U
149 168 114 R
429 251 210 U
498 468 10 L
72 280 116 L
234 187 70 L
324 382 69 D
483 451 378 U
469 488 62 L
292 358 49 L
232 7 71 R
25 172 106 R
352 119 108 U
146 441 71 L
53 198 44 R
322 313 62 D
206 84 285 D
453 439 141 L
461 322 98 L
409 162 22 D
165 206 263 D
275 127 247 U
127 330 45 D
51 405 241 L
431 137 67 R
150 166 141 D
221 52 189 U
161 31 284 R
39 296 242 D
347 42 149 R
140 188 319 D
230 352 326 L
103 425 79 U
406 50 170 R
247 67 69 U
7 481 459 L
219 367 169 U
450 250 60 L
40 445 50 L
408 246 145 L
253 134 217 U
111 416 247 D
341 314 279 L
11 170 409 D
68 284 88 D
125 457 365 D
24 436 5 D
345 204 201 R
480 53 374 U
406 117 372 U
214 342 126 D
246 473 95 U
380 42 160 U
15 335 125 L
188 368 174 D
432 119 279 R
132 117 329 R
341 471 34 D
57 122 91 R
323 264 71 L
194 307 130 U
230 114 191 D
412 211 240 R
344 296 236 U
492 10 189 U
153 335 298 L
365 162 107 D
306 25 236 U
337 61 302 R
416 279 299 U
371 184 104 U
37 247 85 R
355 356 330 L
321 390 102 U
491 146 88 U
329 51 124 U
359 102 313 R
422 18 427 R
453 313 179 L
160 259 135 R
168 118 22 D
380 82 336 U
5 9 130 R
244 376 80 U
453 454 114 U
120 165 33 D
105 8 207 R
491 48 119 R
455 308 18 D
343 451 248 L
70 182 8 R
99 108 308 R
217 28 163 R
110 400 73 D
209 163 128 D
470 169 68 L
477 254 208 U
367 472 348 U
427 236 40 U
302 453 195 L
91 81 294 D
351 129 145 R
81 183 198 R
162 252 142 R
116 153 134 R
183 393 147 L
453 191 123 L
169 169 228 D
291 290 141 U
470 128 79 L
257 201 186 U
138 444 76 L
264 222 221 D
413 41 2 U
497 416 404 L
282 27 265 U
496 265 54 R
308 177 37 L
468 221 73 R
176 376 23 D
230 271 67 U
192 435 74 U
157 342 186 D
7 79 345 D
312 217 150 R
434 236 80 U
417 344 271 L
324 44 114 U
216 462 124 U
38 366 19 D
233 225 33 L
84 481 242 L
82 481 185 D
391 106 356 U
121 111 86 L
277 367 323 L
122 454 39 R
180 24 135 U
31 65 17 R
492 200 22 L
422 28 62 R
376 27 109 D
387 374 206 L
45 20 112 R
34 116 17 D
119 317 13 U
132 301 50 U
243 38 162 U
201 392 104 L
278 490 57 U
386 44 225 U
75 432 361 D
254 61 307 R
88 410 31 L
111 240 195 D
83 329 51 D
7 213 96 D
193 259 111 D
228 242 232 R
449 238 371 U
106 129 393 D
131 116 247 R
63 474 254 L
187 302 238 D
401 496 342 U
176 8 297 D
302 429 99 D
403 447 286 L
488 387 426 U
76 254 150 D
136 353 78 L
211 23 71 U
351 256 51 D
117 47 231 R
174 28 163 U
358 409 103 U
210 301 168 L
235 442 360 L
142 352 81 L
109 348 97 D
307 363 163 L
142 393 359 L
1 69 231 D
298 59 271 U
64 246 316 D
443 499 254 L
475 493 440 L
410 17 174 U
403 64 329 R
487 463 17 U
429 373 216 U
44 123 180 R
458 115 145 R
251 48 117 R
440 246 220 R
104 374 172 L
293 330 69 R
40 277 10 L
276 174 287 R
338 430 125 L
166 132 247 D
154 109 103 R
5 351 35 D
169 402 23 D
182 20 256 D
116 66 65 R
219 51 135 R
422 27 130 R
263 37 61 U
81 480 19 R
108 138 59 L
267 60 42 U
164 403 197 D
30 67 399 R
452 449 343 U
174 90 53 U
67 247 48 D
95 497 214 L
47 30 81 R
168 21 160 D
298 105 17 R
72 45 337 R
40 140 181 D
345 406 211 L
70 140 351 D
394 2 356 U
199 172 79 U
159 133 94 L
58 23 9 R
221 131 185 D
343 44 384 R
213 383 198 U
313 346 54 U
46 369 20 L
387 229 239 R
309 467 299 L
169 160 267 R
256 22 381 R
262 161 276 R
150 388 78 D
368 381 346 U
181 104 304 D
373 8 8 U
201 113 75 D
393 422 284 L
181 267 116 L
299 287 60 R
374 360 347 U
78 46 15 D
44 110 29 R
226 84 305 R
346 404 220 U
225 163 38 L
92 420 75 R
368 59 233 U
361 211 197 L
354 340 31 R
10 466 91 L
104 335 13 R
179 229 128 R
416 136 184 U
118 158 264 R
206 417 207 L
176 132 134 U
174 462 4 R
445 338 145 U
471 62 175 U
471 350 175 L
164 35 7 D
210 493 284 D
259 452 180 L
319 89 75 L
269 317 78 U
79 308 55 D
48 459 279 D
333 164 33 D
295 402 64 D
29 35 159 R
385 474 331 U
311 353 257 L
79 383 283 D
88 161 137 R
392 213 151 U
133 380 316 L
299 177 269 U
9 254 173 D
380 279 22 R
347 88 126 R
125 319 23 L
466 472 378 L
267 340 89 R
448 496 211 L
171 409 247 L
492 361 61 U
130 202 304 D
383 476 267 U
412 356 197 U
324 158 108 R
243 350 175 L
46 346 299 D
161 160 132 D
50 302 33 L
1 328 123 D
300 213 115 D
82 432 21 L
68 471 422 L
327 277 7 R
224 342 98 L
213 173 87 R
159 78 86 R
28 33 310 D
434 109 108 U
414 50 179 U
335 225 95 U
17 133 260 R
479 463 106 U
125 256 198 L
81 458 418 D
71 198 286 D
19 103 259 D
187 381 5 L
11 334 7 U
186 292 66 L
227 164 173 D
54 343 263 D
260 121 81 U
10 260 129 L
76 144 280 D
477 250 6 D
474 53 289 R
450 399 46 R
396 443 211 U
291 89 230 U
338 33 106 U
323 419 406 L
350 182 139 L
164 405 47 R
18 225 128 L
295 472 263 U
130 494 390 L
221 209 9 U
302 153 148 R
205 398 48 D
76 241 68 D
485 471 15 L
419 433 350 L
221 50 86 R
462 121 408 U
465 446 35 L
402 184 25 R
430 216 135 U
187 103 42 R
373 384 126 D
184 272 27 U
111 394 252 D
269 290 8 L
439 173 433 U
402 374 296 U
478 147 93 U
140 469 132 L
371 99 192 R
261 219 63 L
350 472 230 L
228 497 30 U
316 371 95 L
101 361 8 D
314 418 144 D
486 50 337 R
223 444 17 D
48 230 35 D
86 259 334 D
146 153 43 R
394 255 220 L
11 271 75 D
122 494 60 U
368 444 387 L
181 243 306 D
374 80 267 R
221 469 172 L
260 232 7 L
174 317 216 L
20 482 51 L
339 421 8 R
179 373 47 D
488 128 288 R
163 49 189 D
166 162 298 D
137 340 60 U
354 377 61 L
68 411 49 U
297 355 39 R
179 253 128 L
12 55 224 R
305 328 33 L
64 435 23 U
280 389 83 R
310 19 144 R
367 391 128 D
160 188 73 L
373 184 311 R
120 133 93 U
134 1 92 R
320 376 173 D
202 475 19 R
398 212 371 U
326 272 72 R
401 110 215 U
336 156 23 R
79 469 13 D
153 163 93 U
324 211 52 U
11 214 64 D
72 429 6 U
250 366 138 L
3 39 21 R
133 435 326 D
78 41 47 U
72 308 37 D
396 177 239 R
85 234 394 D
99 444 186 L
336 108 127 R
67 260 179 L
335 138 9 U
499 141 227 R
177 477 30 U
355 203 278 R
298 83 87 R
345 355 37 U
232 350 194 L
474 15 96 U
67 363 194 L
438 180 265 U
402 414 67 D
306 439 54 R
419 266 20 U
16 466 196 D
200 28 95 U
216 48 269 R
75 44 233 R
463 387 256 U
188 208 71 D
190 140 79 R
447 303 92 U
327 450 179 U
466 161 148 R
127 491 336 D
147 397 67 R
482 474 285 L
53 207 170 L
400 388 96 L
392 426 211 L
53 255 172 R
363 272 96 R
479 222 52 L
381 278 338 U
202 499 128 U
244 408 110 U
328 222 85 L
477 391 235 L
170 87 104 R
37 211 18 L
435 2 152 U
315 76 293 R
314 341 202 U
385 353 114 R
446 97 122 U
443 200 390 U
47 166 245 D
141 421 17 L
142 375 248 L
369 237 207 U
126 46 55 D
497 302 379 U
140 182 211 R
272 229 207 L
419 485 288 L
362 474 271 L
145 241 306 D
169 36 11 D
12 215 135 L
460 188 136 R
104 187 181 L
363 218 30 R
499 142 28 R
475 471 229 U
293 8 387 R
445 485 302 L
472 497 272 U
370 425 117 D
215 415 10 U
171 399 110 L
173 233 105 L
9 101 43 L
139 224 66 D
151 217 135 U
475 230 14 R
197 82 190 R
102 485 363 D
337 204 60 D
188 282 115 R
58 307 270 D
92 51 39 R
271 480 370 L
198 429 282 L
299 339 272 U
400 79 130 R
129 448 10 L
208 436 223 L
361 264 78 U
323 402 145 D
115 110 77 L
391 221 27 D
219 350 138 U
196 472 185 L
176 409 145 U
279 122 186 R
459 185 124 U
179 446 82 L
42 396 102 D
105 79 4 R
47 220 85 D
114 198 16 D
342 270 53 L
500 241 98 L
334 497 354 L
420 282 23 U
37 4 383 R
499 216 74 U
280 102 388 R
247 158 21 U
234 134 130 R
11 445 305 L
423 235 50 L
386 233 11 U
409 148 233 R
484 384 91 L
44 463 244 D
139 341 185 L
179 16 426 R
486 3 384 U
229 311 148 R
201 366 359 L
317 32 22 D
442 365 134 R
320 270 33 L
364 48 53 R
56 149 439 D
80 222 163 D
237 380 174 L
47 489 478 L
289 118 39 U
253 279 131 R
88 417 4 U
233 331 122 U
344 409 129 L
352 189 144 U
39 48 264 D
39 472 194 D
441 113 13 R
141 413 248 L
217 289 158 D
95 63 41 U
474 426 237 U
440 399 436 U
165 143 133 L
163 86 244 D
113 455 182 L
177 233 192 L
409 141 198 R
325 115 6 D
108 441 41 R
8 195 30 D
163 243 225 R
10 376 469 D
57 293 278 L
238 75 228 D
81 284 269 L
435 187 194 U
53 167 200 R
68 442 207 D
470 144 39 R
274 391 231 L
155 445 86 D
309 193 42 R
187 480 313 L
386 416 166 U
477 101 26 L
118 499 42 U
401 421 343 U
389 233 279 U
219 310 109 U
473 94 160 R
327 313 144 L
467 286 225 L
13 52 168 D
269 433 363 L
369 328 40 U
261 457 29 L
356 313 137 D
314 383 116 L
318 401 251 U
176 23 125 D
363 94 192 U
486 317 251 L
339 348 271 L
98 299 142 D
244 464 101 L
81 172 376 D
27 417 316 L
246 17 123 R
73 123 52 U
457 333 22 U
495 292 65 R
204 103 187 D
354 291 27 D
359 474 449 L
34 420 331 D
431 485 260 L
312 148 229 U
153 254 148 R
78 31 130 D
81 168 113 L
410 452 362 L
203 401 335 L
60 90 36 U
422 423 40 D
453 461 429 L
4 133 308 D
162 197 34 L
142 17 61 R
226 39 11 L
428 61 146 R
146 460 190 L
421 263 159 L
448 29 372 R
444 247 355 U
391 489 41 D
478 332 211 L
335 286 181 L
97 461 353 L
490 26 24 R
168 293 74 D
219 320 306 L
236 39 85 R
97 208 81 R
203 166 14 R
456 453 374 U
205 98 83 U
228 253 224 D
284 73 221 R
351 413 150 L
324 97 285 U
490 300 441 U
52 232 62 R
16 69 60 D
158 84 33 U
53 383 354 D
107 223 39 U
242 120 100 U
117 395 65 R
385 124 218 R
67 206 41 D
486 160 36 U
37 210 60 L
462 298 93 R
445 440 413 L
46 358 80 D
343 328 49 R
61 30 75 R
54 188 205 D
205 77 93 R
371 486 103 D
451 378 185 U
144 150 11 U
126 237 260 D
268 278 84 U
25 374 238 D
492 33 181 U
79 404 320 D
45 341 209 D
88 264 240 D
31 397 386 D
325 381 103 U
235 127 323 R
237 467 275 L
385 180 198 R
25 495 211 L
257 199 73 D
110 259 122 R
233 463 439 L
204 310 61 D
237 254 140 U
31 202 296 R
480 468 16 D
110 425 14 U
497 237 160 U
437 154 26 L
482 231 102 L
176 312 14 L
131 303 107 D
252 171 31 L
478 16 234 R
349 145 236 R
389 78 10 U
132 322 108 D
100 127 277 D
197 381 80 U
446 466 55 U
67 265 13 L
354 317 166 U
311 162 87 R
366 295 332 U
398 359 207 L
475 165 250 R
439 17 147 U
259 149 281 R
164 83 2 R
299 181 127 R
488 191 41 L
290 219 111 L
69 266 175 L
367 39 183 U
26 415 376 L
207 75 51 U
112 142 12 U
207 226 263 R
433 182 38 L
107 183 18 U
112 269 351 D
404 312 115 R
194 22 23 R
9 189 54 R
248 325 70 U
186 21 50 D
232 481 244 D
44 9 302 R
419 115 181 R
82 63 270 D
152 467 127 L
204 475 104 D
221 205 138 U
456 231 48 L
496 480 319 L
434 479 143 U
337 162 327 R
358 206 43 L
310 421 15 R
448 56 242 U
19 408 221 L
96 440 8 U
7 146 459 D
288 11 57 R
200 189 54 D
237 400 35 U
127 159 328 D
404 17 399 U
83 463 61 U
4 213 114 D
425 474 391 L
273 335 252 U
34 41 286 R
367 376 123 L
189 59 19 D
421 236 280 U
221 86 235 R
59 388 12 U
176 36 311 D
46 189 41 U
311 358 311 L
211 445 74 D
186 24 378 R
277 456 16 L
300 182 212 U
480 52 117 R
38 162 260 D
130 3 233 D
414 62 124 U
372 223 29 U
102 133 303 R
132 313 349 D
62 132 95 D
126 200 175 R
448 200 231 R
461 81 180 R
81 416 175 L
103 193 299 R
106 366 301 L
176 150 21 D
485 52 385 R
212 459 46 L
198 179 75 D
430 282 168 U
425 216 35 R
