3995 39038 28
1942 63 3741548 I
3038 1434 2521170 I
1419 2835 3754061 I
2319 1600 453018 I
3667 3292 4832432 I
3761 1676 5975485 I
435 1943 8694422 O
1824 2125 5615875 O
3062 3675 1674903 O
1498 3611 1247634 O
2006 229 945631 I
3285 387 4193324 I
716 2781 1204618 O
3249 3473 2777319 O
1533 1804 7307176 O
2954 2048 613515 I
3109 3115 9498639 O
2352 2672 8686069 O
1931 3729 8117648 O
635 595 1294065 O
310 2646 9166872 I
1117 2107 7427852 I
740 1781 4108176 I
2806 2707 7378717 I
1747 2725 7159999 O
3441 380 7167857 I
284 1378 6821005 O
1910 1364 5020845 O
2755 2136 9353432 O
2257 1304 7721555 O
3622 1955 1196178 O
1351 528 587589 O
71 3699 2356089 I
88 2931 1558301 O
104 1298 7786601 I
3667 1775 9134619 O
1183 1609 2446448 O
3092 1415 2542718 I
3092 1450 4495835 I
826 1686 7068234 O
1945 1109 859495 I
2970 1514 7626669 O
1062 3644 1424660 I
2588 3087 6649809 O
165 3768 4300706 O
2793 3512 3840553 I
3574 1489 5177838 I
1540 498 4020547 I
1617 3484 8486714 O
140 1284 4704095 O
3649 153 7309708 O
2500 3742 7308934 I
116 3416 9714546 O
810 991 9564227 I
1521 562 7001814 I
2052 13 7989087 I
2772 2867 1365281 O
3775 1871 3721987 I
2605 2677 4075097 I
1913 575 5263968 O
799 3057 6204681 O
445 2727 4081166 O
839 2367 873385 O
1050 2691 8463209 O
1508 3258 2943128 I
505 1700 7021727 I
1759 414 743477 I
2895 3049 3156453 O
2744 1504 9010054 O
1165 2972 9489040 I
3815 1948 2674881 I
244 326 2163995 O
1219 2378 4197207 O
1984 976 3544857 I
2940 2180 8466836 O
1729 27 1304940 I
1545 348 8616140 O
147 68 4410998 O
28 1578 8509020 I
1325 508 9309363 I
3559 2585 5617494 I
2036 224 5794572 I
2862 1177 6219030 O
3634 2851 3357453 O
3572 2763 6991730 I
1264 2658 3817129 I
635 507 3216241 O
1499 868 764747 O
3807 1966 9873701 I
3548 3691 2243967 I
39 18 6897897 I
562 3556 9173437 O
2849 1528 5680801 I
2087 1795 3343791 O
2452 2292 4286585 O
2123 3170 9869156 O
517 1870 7782548 O
3943 3958 784827 O
2661 2424 2003221 I
2039 2732 7660386 O
80 2734 1183514 I
2304 2357 6622163 I
3851 3180 895614 O
2766 1323 4750046 O
2942 2463 1493446 O
1837 3053 3869321 O
2393 3751 2750671 I
1103 1274 49917 O
759 1786 934083 O
3628 2790 2551406 O
2411 1182 5927675 I
1238 2403 9944856 I
2842 1629 5564257 O
508 2659 8667418 I
2378 1600 144615 O
1740 1828 2045262 O
3991 2454 8717849 O
2491 126 9894264 O
3665 499 1121326 O
993 363 7858015 O
752 314 3120304 O
3873 3142 2530664 O
3643 2750 7966991 I
2239 775 3931431 O
2801 1503 3139240 I
2254 502 5089119 I
3883 600 3733118 O
3242 3707 1345026 O
3395 1215 859977 I
1303 186 1742696 I
3761 2212 5827527 O
3781 2351 9092837 O
920 3143 8799228 O
340 3918 9809679 O
3761 2517 5419002 O
3233 1069 4972761 O
3111 1512 6689489 O
129 841 8290803 I
823 3953 3819602 O
2900 914 8636925 O
2045 61 3789682 O
1492 3472 2867277 O
3096 1168 3616599 I
3899 1218 1309299 I
166 521 3061980 O
2104 2428 5466939 I
760 2066 8931826 I
1783 3695 5666706 I
1681 2432 4862361 O
459 3671 396333 O
12 1051 1355278 O
3990 2603 9164295 O
3498 3857 5060905 O
2160 3400 1006778 O
3608 774 9407398 O
336 1278 3076460 I
1772 907 9246145 O
1691 2899 382416 O
2668 721 9633354 I
1662 372 9309170 I
3535 2286 9088358 O
1879 2941 6342839 I
3952 3152 3375779 O
1280 3986 3446640 I
3481 917 8774422 O
3484 57 241535 I
3192 1 805922 O
3686 1112 9631274 I
160 2658 3714840 I
1665 3288 3660715 I
709 349 465257 I
202 570 5044786 O
1505 2948 8342967 I
1416 3231 9007110 O
1444 1849 1824457 I
1378 1232 7834137 O
2120 3825 3915611 O
2989 3151 1519692 O
936 810 270664 O
1609 699 2508474 O
147 100 6810495 I
2090 222 7535022 O
3336 3557 1202409 O
1067 1492 8406011 O
2778 3064 9653708 I
2253 3485 527958 I
859 2443 3603189 I
417 3120 5885767 O
1388 3601 1832106 I
2144 1404 600985 O
1240 2931 799426 O
1769 1800 9916161 I
2746 2927 3015217 I
1151 991 5463238 I
2014 2411 3178173 I
3981 476 2039938 I
1744 1723 5082715 O
3804 30 4764501 O
2423 3526 8682489 I
2801 1005 8830923 O
2322 1481 9757483 O
3207 3871 2149818 O
1378 3720 9800368 O
567 2316 4411702 I
3161 3211 8631732 O
622 872 7992592 I
1249 3539 1905053 O
630 3004 1207219 I
3874 520 9144496 O
3304 3352 913531 O
987 771 5073008 I
789 3992 5145707 O
2997 2762 4290561 O
3457 6 7566686 I
3398 1184 7979085 O
1416 2896 8521816 I
1452 1494 8526559 O
328 2781 4793132 I
2874 394 4968821 I
1518 603 408873 O
872 1787 1594787 O
1154 685 2332127 O
1028 3063 6066296 O
617 2329 3762051 I
3206 3449 3491764 I
1820 1226 6713664 O
1909 2503 2242605 I
3418 1477 8271805 I
2847 3790 6308877 I
2868 2697 581717 O
1405 3632 4411976 O
3190 880 6685458 O
118 1123 5212040 O
2702 1859 9164720 I
1538 253 2222319 I
1789 1478 9782020 O
1419 2384 2532437 I
2282 1940 7381295 O
2485 2339 2597427 I
1587 3847 4307720 O
1569 1029 8659220 O
3315 2361 5025921 O
1361 3106 2541144 I
2083 486 9884912 I
1713 1479 229584 I
951 1516 2562478 I
1813 3205 2485280 I
1226 3698 692043 I
2056 819 200910 O
543 493 6129232 O
2172 2847 1082381 I
2199 1593 9285026 I
3688 250 6624943 O
848 3630 5574612 I
1924 779 3917172 O
72 100 9317780 O
3396 2733 3682344 I
1987 1373 2902219 O
3622 2296 8064126 I
2963 3927 3505952 I
1301 3453 7724551 I
3277 2475 6037006 I
330 2382 4137417 I
217 40 4750450 I
3683 3926 3437739 O
2336 2349 4198452 I
3364 1207 3621410 I
2477 573 5473382 I
158 1785 6352496 I
335 3595 3600682 I
3786 1585 4551879 O
3743 2502 4506994 I
2316 3630 3204803 O
2122 3538 791677 I
3991 108 2177228 I
3957 2751 197377 O
998 2490 7795890 O
3600 3366 6159519 O
803 3315 8630007 I
634 2841 5189287 I
2101 3647 2101276 O
3555 2860 3957733 I
1654 473 2311018 I
2957 69 3110330 O
855 657 2031842 I
3809 1320 2205222 I
937 2565 2108936 I
3320 2843 3713477 O
742 1230 8756132 O
3645 2490 2819642 I
1001 2559 3349767 I
728 242 371608 I
2719 235 913676 O
1183 1189 6564845 I
1639 3101 9440155 O
3750 1001 357298 O
2921 3724 251300 I
238 2068 6780445 I
1085 513 4940009 O
2222 3271 7927297 I
850 2614 4521967 O
2691 3109 2931217 I
3991 948 21661 I
874 1553 9552298 O
964 2547 9151788 O
1699 2335 4070107 I
1223 729 3474973 O
2820 3025 7503473 I
176 2420 24529 I
3346 1616 2027435 I
579 1785 540164 O
1503 97 4745535 O
3434 3257 7730362 O
1415 2420 3062396 I
811 2795 3820392 O
1121 2847 1288328 O
1730 2465 9568698 I
3976 2134 6763062 O
2830 3939 4781002 O
498 3943 1138740 I
2437 1232 479418 O
1031 1020 7123018 O
562 159 5511431 I
2697 543 3680357 O
753 3665 881347 I
518 1403 507806 O
2774 1214 4448703 I
1902 3916 5013503 I
3384 823 1102055 O
1524 2041 9711134 I
3780 1571 1797977 I
2093 2280 6625977 I
2021 3857 1669277 I
3426 1092 4674700 I
2072 3891 4938704 I
2966 1568 8417355 I
5 381 7922863 O
2886 2779 8045281 I
2899 2887 7995376 I
3441 1689 7056363 I
2555 1637 9376438 I
2252 986 4652672 O
2627 1925 7219102 I
3770 2655 7919317 I
994 1128 3777912 O
3314 748 7022675 I
3469 3609 299504 O
2702 3403 7913710 I
533 1926 4741517 I
3763 2557 2399522 O
246 441 9564169 I
983 3560 1176638 O
1392 1882 1807904 O
2205 2550 1702914 I
806 487 3907282 O
1634 2358 3727009 I
3716 2228 5612970 I
3423 3739 2483701 I
2818 498 2881336 O
679 79 153837 I
960 2100 8180814 I
568 277 5011932 I
3343 1714 6568393 I
3530 3 2360084 I
2364 1574 4696948 I
1350 3445 4720213 I
422 54 6022467 O
2502 2876 2152932 O
411 2943 5750821 O
2071 3450 6526909 I
1310 456 6475574 O
3932 3316 3825706 I
12 709 9946691 I
1307 3554 5222198 O
2454 105 9589207 I
1777 2932 7429705 I
2078 3859 9679877 I
3959 3518 1514587 O
2718 135 486717 O
2582 2527 106309 O
1861 2260 1401396 O
964 305 6629467 O
1604 526 2172915 O
3216 48 7203989 O
2856 3267 1478989 I
143 3336 8533962 I
1577 953 6818069 I
921 1492 7206444 O
467 405 8282521 O
3232 1304 1719581 I
3874 102 254343 I
2254 2304 8123461 O
3392 1480 9979014 I
2120 907 9742673 I
2553 2388 3036109 O
2133 3139 662133 I
1652 61 7440149 I
2078 2709 3745591 I
324 2114 405369 O
2760 345 7253984 I
113 1640 8204585 O
614 3426 4867183 O
367 802 5937702 I
2798 3275 5798540 I
3145 502 6957394 O
1570 1910 7507212 I
2948 3631 7600764 O
1859 673 1073160 O
3744 1554 4793531 O
524 3296 2710991 O
178 1746 4344881 O
1633 3558 1378256 O
644 34 8853378 I
1240 3636 4764631 O
3868 3147 8547389 O
1574 532 2208798 I
550 2238 1186898 I
3763 1978 9041988 I
2090 2602 3655384 O
1466 3590 3031051 O
628 2797 1778568 I
3502 1162 2968585 I
1725 2809 924627 O
838 1664 2962219 O
1435 2730 8463847 I
3572 154 6918449 O
292 2707 5956913 I
3336 3850 140502 I
29 3326 225857 O
10 1258 650829 O
3323 2762 7708511 I
1531 2414 4059919 I
2902 268 4847760 I
87 3604 5778213 O
3077 441 1830881 O
3905 3591 7412676 I
614 3269 3999077 I
511 3167 3680582 O
2323 801 7407078 O
2241 737 7474703 O
2813 3245 5440066 I
3050 656 5615593 O
1935 3086 103923 O
3696 446 7517679 O
2858 3967 6515007 O
1029 66 926375 I
3468 684 8907491 O
3354 1330 3657555 I
498 187 6985620 O
2185 3855 7718990 I
1126 2554 6627242 I
2592 2650 2464715 O
3862 970 7147201 O
1498 2099 9981467 O
1242 3199 7575649 O
2038 940 2630086 O
2484 2975 5826489 I
3633 13 7240305 O
1179 1244 4261411 O
589 1149 5914712 O
1461 1319 4627712 O
1912 2069 1709808 I
1662 3555 504491 I
3981 2245 2294579 I
2025 1324 9950680 O
3845 1529 2597443 O
3212 2558 1233839 I
2907 526 9764400 I
2210 1103 6093045 I
229 3368 1525001 I
1299 18 3117932 I
3878 2780 1039399 I
2022 1113 4534823 I
2949 3326 1652285 O
2872 1300 8146926 I
3499 3265 9203622 I
697 2798 6681572 I
2736 3734 9695831 O
3044 1512 4653109 O
2284 249 6588564 I
2333 227 8981532 O
25 3766 7369911 I
1038 3807 4080468 I
1378 3416 7506710 I
2721 2459 8454419 O
2206 2329 84645 O
1474 561 9148931 I
2094 891 8031155 O
415 2595 6520822 I
3699 2668 3103906 O
3157 912 764024 I
2432 3524 2021939 I
166 210 5560702 O
1900 1477 4289264 O
285 2888 5111932 I
3356 457 7881701 I
1800 874 4533472 I
3658 754 2473795 I
1386 2933 9913420 I
523 2091 6731477 I
2363 2829 2094942 I
1076 1161 9300555 O
3704 3474 7534911 O
1173 3910 4866527 O
2461 3151 9603081 O
3390 2855 7244998 O
2265 978 2307442 O
3475 1457 222912 O
909 3817 8904962 O
600 3987 7914441 O
2739 1540 8791669 I
921 3834 4224492 O
1451 3216 8323206 O
3133 3098 7284354 I
3321 3535 7313321 I
2381 102 5264418 I
885 2580 5608528 O
299 2369 408095 O
2054 2419 6652595 I
1871 2667 6283408 I
1598 586 184096 O
1196 197 8716968 O
1316 3204 1900889 O
3873 1090 3791498 I
1679 2836 1693004 I
2802 2349 6255181 O
2359 1769 6143227 I
566 2611 4934870 I
2425 2781 1512705 I
155 163 6410121 I
3093 3718 7456423 I
2812 1867 3431092 I
900 284 174654 O
2576 3466 9688111 I
566 167 3821848 I
1391 2427 4649839 I
3008 977 1160971 O
2523 3089 7307606 O
3688 894 8601743 I
50 3086 7119503 O
3659 620 7824385 I
3517 1833 7882201 O
1094 508 3118438 O
3936 2677 4544739 O
2045 927 4929596 O
3424 54 8024857 I
1711 1823 9879259 O
2187 242 4058883 O
448 1738 5701645 O
314 3568 5304601 O
3543 3815 9642352 I
2016 3941 6220232 I
801 3921 1806376 I
1515 1405 5811074 O
358 883 6826296 I
3398 3888 1317242 O
3141 2939 3473126 O
1155 2669 3334214 O
3260 1937 2717016 O
234 2607 3617380 I
3602 52 1125256 O
1994 1797 6354979 O
2725 3078 2531344 O
2010 1778 4382977 I
2749 1930 4105889 I
3963 215 1013271 O
2482 3329 1651435 I
2261 1868 4063652 I
252 3065 1937534 O
3283 1391 7341590 O
3291 205 8513326 I
3949 2169 5713829 O
4 3376 9961251 I
261 460 8487053 I
504 2166 5854667 O
3859 2855 6435712 I
195 3711 8138125 I
2844 234 3819500 I
3584 2050 6182164 I
2751 2714 7339759 I
3725 2277 4163710 I
2374 1646 6740936 O
2077 2949 4786507 I
465 1555 7929223 O
655 817 8121737 I
3919 1198 9517973 I
2758 1366 7390464 I
3992 287 1393986 O
3417 2868 920326 I
310 2331 9826785 I
2443 1353 4068926 I
3809 1978 3044836 O
2817 1343 7942619 O
3191 1103 2292311 O
3093 1860 3314978 I
697 2937 2247640 O
2164 3076 3499166 O
628 3410 6035775 O
2585 770 6466832 O
1692 3796 3565222 O
1818 1470 3971076 I
1142 2379 5519041 I
316 2846 4879485 O
1321 1877 1539450 O
1241 604 1357012 I
2502 1053 1560552 I
3502 3964 6645559 I
920 3509 8297989 O
1736 1401 6470722 I
2240 463 6334732 O
1627 3584 3825228 O
3450 3170 7325608 O
2177 3080 2277035 O
143 1043 7938160 O
3071 3941 731411 O
944 3313 3809643 I
3299 92 4062576 O
1004 3366 195639 I
77 1595 6943895 I
3465 1115 7945953 O
3898 2497 5131617 O
1677 3547 5560073 O
2868 2929 4756140 O
1708 2263 3600476 O
3212 1246 6017417 O
3 2701 8860301 I
2363 1306 5826809 I
641 3825 8633483 O
805 327 4314204 O
3336 1668 3464714 I
1759 3297 7228193 O
439 998 8680994 I
654 2886 1912127 O
1292 918 7509982 I
2864 586 1821913 I
3809 3269 968151 I
150 2140 881194 I
1792 595 628475 O
1079 383 8980117 O
2906 938 7932979 O
2207 1880 6795931 I
1402 2801 217614 O
1995 2572 8865293 O
3749 2475 4165094 I
596 1099 5755453 I
2279 3066 1730308 O
3156 32 124486 I
1915 1633 2289395 O
3420 1415 6370619 O
3952 3195 4469111 O
2088 118 506217 O
556 1119 5196168 I
364 747 6913478 I
674 2331 1370059 I
717 3332 1679841 I
137 95 3923061 I
2951 3044 7211671 O
2074 3157 2636050 O
1200 1387 6341707 I
985 914 9550475 O
2814 2721 9821105 I
3347 1151 546843 O
2387 2313 5212398 O
382 328 9906018 I
3160 2061 820847 O
1520 2552 9246067 O
2065 2371 3300827 O
3169 3887 8413235 I
2710 1165 3670948 O
388 1782 7924928 O
1349 388 9165227 I
3520 983 9025572 O
2074 3459 2867938 O
1914 979 9911593 O
3982 892 5454178 O
2349 921 3819496 O
2955 1649 9414784 I
3676 2155 9960178 I
3950 1043 583476 I
3371 76 8412898 I
275 1612 1164577 I
158 1014 8440337 I
914 2296 8606839 I
3937 2043 2676490 O
494 2201 6246765 I
2084 2181 3429981 I
3088 1585 5977344 I
2670 1163 8560241 O
2809 1790 6443185 I
1187 3166 8253217 O
863 3981 8383373 O
3409 589 6045449 I
2855 934 9947851 I
49 1555 9141498 I
1303 2784 5197067 I
1221 638 2852486 O
1500 2208 9218881 I
59 2695 6818355 I
2705 2131 3295098 I
567 1806 5040581 O
3962 3819 1932561 O
3970 669 8043392 O
703 709 6895971 O
1945 3965 3103296 O
1049 3843 2039348 I
3048 484 6975377 O
1532 154 1100600 O
429 1142 6821838 I
3494 3424 5388888 I
1350 3388 8714689 O
2185 2447 4488955 O
3651 647 9671868 O
3296 2844 7883945 I
3756 3961 8825455 I
1423 2551 7631964 O
2286 3818 9853929 O
3289 807 2054259 O
1372 2975 4608010 O
3100 1030 3632775 I
517 3156 34574 I
3481 3990 8785090 O
3205 3408 8445396 O
1142 429 9113032 I
3875 3339 9126609 O
1097 1560 3568089 I
2275 714 87105 I
1028 2955 334302 O
727 3184 9354392 O
2687 2040 3248002 O
3299 1594 9617779 O
2609 2074 4294291 O
3275 1928 3157776 I
3407 360 3394121 O
3646 1449 6417557 I
2890 739 3097141 O
1329 970 7121158 O
2692 3469 1309884 I
3852 94 7484532 I
2654 3984 5112919 O
3460 3344 8573800 I
3668 1671 3451891 I
187 1407 8935821 O
3869 1420 5431152 I
1756 3577 5789641 O
3922 284 3496851 I
955 438 249688 I
3904 133 9619747 O
3878 2855 1307004 I
17 2089 1251711 O
1228 49 6688006 O
1714 380 2731671 I
2288 830 7872461 I
979 37 7221508 I
3270 440 156487 O
2063 2789 6014234 O
3942 1526 5502910 I
1448 739 9222211 I
384 229 730413 I
358 3302 1905675 O
1923 2736 5163352 I
3496 3750 9793637 I
148 725 7546789 O
3032 2799 3913211 O
1705 3951 4011499 I
2674 1936 7057962 O
2927 3946 7482664 I
2099 3053 2718530 O
3367 3252 6349019 O
1031 1875 3772139 O
3910 1176 9360494 I
442 1053 6727639 I
3656 642 9038537 I
472 1031 6259666 I
581 859 610036 I
2508 2918 7053359 I
2891 454 9201629 I
1846 451 1446650 O
3696 2764 518483 O
458 3212 3789705 O
1717 1295 9347781 O
1122 3739 5244123 I
1302 976 541238 O
3782 1003 2407559 O
3468 2159 1292431 O
2817 1831 1594136 O
3042 2835 2328396 I
3466 3003 1005104 I
2121 2243 2855193 I
1241 3245 9030793 I
2031 3712 65083 I
314 3735 8202541 O
1088 522 7670047 I
122 782 5497702 O
521 1680 6356755 I
3146 1316 1388182 I
3909 445 475823 I
2850 2941 4597542 O
2999 233 4913499 O
599 2915 6330611 I
2671 356 7126158 O
3939 2097 2657554 O
2513 3846 91998 I
3809 2693 9022867 I
3581 1914 528365 O
1366 1400 8296417 I
3504 2320 555978 I
104 3454 7097909 O
1829 3622 2909286 I
3321 2267 3181332 O
3605 35 3305801 I
3648 1772 2906468 O
2116 2711 1875831 I
3664 3189 3905465 O
273 2392 1463794 I
375 3951 4371371 I
2674 344 6926585 I
2823 2117 131664 O
1713 1931 3622459 I
1691 3335 6868361 I
3592 2693 7557615 O
1978 358 2740586 I
825 2070 4002824 I
1172 3183 3605157 O
824 226 1109081 I
2289 1556 738330 I
2084 2795 269999 O
1354 1334 6589901 I
2147 337 4839913 O
3586 2188 6986266 I
3173 2763 1862397 I
2244 188 4037984 I
3374 2775 4582702 I
756 2421 5249868 O
3744 1053 7039353 O
935 3515 447725 O
2238 1281 7942776 I
1159 1041 2437229 I
424 3090 7629338 O
2571 1559 1319629 O
1254 3672 8069009 O
3780 2887 9616672 I
2495 1587 5941823 O
3405 2680 2425158 O
3097 573 2483704 I
983 2800 7108094 I
1396 1965 4315174 I
3508 3639 4374592 I
996 2759 1575153 I
3403 1394 846656 O
3345 3950 5107749 O
3866 145 8714459 O
3568 1057 4981915 O
2206 1574 9187666 O
3299 1798 3161089 I
3954 3513 7529265 O
2055 793 4280418 I
2148 1887 8576446 I
3799 2665 7250927 O
1590 1844 8970013 O
2118 3664 1496323 I
2338 578 8344660 I
2784 1219 8746942 I
1338 362 1975668 I
1688 2798 2877630 I
1819 3501 9447672 I
1926 3341 5089594 O
2969 3683 6285501 I
2700 1415 1522983 I
752 2879 1344949 I
2355 2792 2960850 O
2695 2809 7531822 O
2946 110 4362667 I
2291 173 5115946 O
2910 2942 9650945 O
3373 374 1822008 O
2359 637 8310886 O
627 362 1152763 I
3396 3359 7402017 I
3111 2820 8954776 O
1513 58 3449586 O
1765 3457 5033504 O
3463 2788 6757589 O
900 3853 4705473 O
1112 915 4338035 I
956 2710 9210981 O
188 1907 8003739 I
3842 2719 9592256 O
1217 1257 2576552 I
1539 3191 4294988 O
1577 2873 9212609 I
1328 408 474512 O
2357 1267 4546889 O
2308 572 2938691 I
1173 3397 1523070 I
414 806 3315308 O
1997 2834 6462121 I
2200 1435 3980426 I
336 3467 8606056 O
214 486 8180606 I
3809 2894 5367706 I
1169 762 8037453 I
2548 236 4123221 O
410 3336 5604996 O
245 294 195967 I
2993 953 5812297 I
842 445 897477 I
2327 1588 9396097 I
2867 656 8769682 O
2100 3558 4109515 I
2154 3369 5365222 O
1003 1697 403503 O
3033 231 1601148 I
2059 191 901415 O
807 2842 2448 I
127 2065 7682139 I
2491 3403 9673836 I
390 1169 3082885 O
1005 552 3155270 I
3824 2114 2337162 I
1978 1911 2979940 I
2525 1008 2393185 I
3582 127 7940662 O
3132 1516 2169320 O
3571 1014 6239662 O
1993 3337 6555242 I
3637 3725 3522215 I
1822 1447 6083324 O
3858 481 1985918 O
1246 435 7368573 I
41 2771 3837112 I
3815 621 4887936 O
1399 658 1248286 O
1691 2838 9329729 I
1318 2973 8701826 I
837 1379 1523407 I
3832 1686 5827873 O
452 1722 6575882 O
1056 1716 5849433 I
3730 340 3338131 I
2870 1313 1105487 I
3901 3985 7784914 O
70 3427 51190 O
93 3221 8357580 O
2157 2914 9699370 O
2851 1414 8516656 O
794 2406 7047706 I
1694 704 9392517 O
32 1548 6007471 O
2627 3203 9138417 I
397 3789 4170504 I
2594 2599 4055300 O
1029 1898 8407604 I
2956 2435 3878936 I
1311 84 4286704 O
337 1366 922098 I
3319 401 7660257 I
2955 1728 5809779 I
413 2153 3921262 O
1685 882 3717798 I
1318 1626 2294176 I
3720 312 9225260 O
2480 739 8315242 I
944 3009 7238108 O
1426 3205 5645251 I
1702 3794 8160431 I
3876 2269 7751224 I
3609 2086 8375816 O
681 241 1388292 I
966 198 8643973 O
3365 1683 2043613 I
1777 2397 2224011 O
855 3419 1404687 I
2883 3818 2200368 I
3682 2531 8683864 I
1617 2890 166148 I
833 1116 6235914 I
2398 1316 7105584 O
3606 3891 5081284 O
1943 2316 6382827 I
552 2832 3323565 O
322 3928 5804460 I
1771 395 4329958 O
1877 3442 8327496 O
2122 1366 9544169 O
792 335 4232740 I
1376 2017 3717297 I
2381 1421 6442077 O
3076 3249 9431451 O
1806 1680 9762935 O
2221 1299 6497379 O
2561 3582 7240757 I
259 1828 2051418 I
184 3896 7391197 I
321 2652 9952568 I
54 2505 1490023 O
3535 468 3783609 I
2947 3144 2440888 I
1629 2713 9240213 I
1220 2314 7738952 O
1966 2643 4113173 I
1329 2707 95021 I
278 460 809225 O
1498 1610 4152968 I
169 246 2779767 I
39 2175 4305118 I
609 3293 6638597 I
1835 2494 5362182 O
1550 1957 6546807 I
1486 3823 4765920 I
1425 611 4109011 O
2242 1807 687873 I
3668 1050 327876 O
3293 3932 3477134 O
1871 1598 3918496 O
2561 1330 2014748 I
722 1299 4675553 O
950 2146 806796 I
2470 3383 7244093 I
2676 2544 8765140 O
1314 1524 7978631 O
184 339 6120366 I
815 2129 818761 I
1503 823 7017615 O
2067 1456 6730689 I
3757 2758 9479740 I
1729 2172 7317525 I
3386 2788 9067307 O
3753 3516 6156495 I
2149 1952 436385 I
2652 2295 3397516 O
3960 2267 6529886 O
3622 2478 5320484 O
1170 2271 1780468 O
2431 65 4209871 I
172 3064 2193888 O
2828 1776 5659683 O
1269 983 528448 I
85 1772 403610 I
1048 375 2431906 O
1603 80 8290462 I
172 3128 5368712 O
14 1145 7598304 I
1213 1018 1699884 O
1149 1189 2574413 I
3417 2251 8774662 I
850 1055 736491 O
280 140 1961401 I
3504 2806 200120 O
2429 2260 2111011 O
2245 2641 6901853 O
3146 1348 56391 I
200 1322 3458118 O
1790 1097 5551896 O
1743 1797 438009 O
1162 3613 4493480 I
3962 3710 8224111 I
1925 62 4745723 O
3661 3498 7629450 I
813 894 8360873 O
1541 525 6586022 O
2750 1261 7601861 I
3884 1146 8256074 I
1342 3742 3908002 I
3927 1410 987631 O
1437 360 9061045 I
711 1170 8137545 O
513 3443 6187882 I
1046 762 5784448 I
3698 1146 8714795 I
1331 3843 3190543 O
2085 3747 3133945 I
1694 912 7058223 O
3273 2550 228374 O
2720 374 7956187 O
1373 3446 2871677 O
3125 2566 2910324 O
1252 1337 1373074 O
1780 195 3193806 I
47 2638 1897112 O
1823 506 8689536 O
2706 2956 9615565 I
3200 3178 6325871 O
1992 3139 1445865 I
2401 734 467118 I
1601 3855 8460946 I
1807 3824 8370158 O
3637 3716 9028860 I
1705 12 7804334 O
1518 3722 8338332 I
3549 3871 4819429 O
921 2245 1498361 I
1514 3384 7767570 I
3954 1788 5801647 O
3909 3538 7713893 I
2271 1371 428463 I
2855 3383 7295750 O
1426 3871 1225303 O
2367 2391 5340346 I
2259 3984 9583986 O
1191 1427 7299123 I
1048 3047 7277209 O
87 3416 5445607 I
3330 1237 4235622 O
24 788 4368959 O
3676 971 7521223 I
3284 485 2073581 I
3446 3571 1068933 O
2121 3736 4636148 O
3066 2933 3292213 O
1386 2241 820945 I
494 3469 9140021 I
1112 2606 9399914 O
1478 3569 9553480 I
2305 3336 3779692 I
2077 2286 4764821 I
3886 3382 3455473 O
2878 2167 6787108 I
2480 2679 2636951 I
792 2756 7185659 O
934 623 4251658 O
3389 677 587105 O
2467 3745 7657423 O
711 841 1179844 O
2602 3839 4297502 O
15 3617 145171 O
2940 570 7078333 O
920 3395 5010453 I
3505 3827 6107718 I
1260 214 643098 O
1756 1660 5999901 O
825 2818 1175468 I
3334 2779 3264964 O
1110 1442 7132463 I
1562 1062 2910440 O
2656 2993 6931494 O
1240 310 8246483 I
3339 1162 8988646 I
3251 2616 9386159 O
214 3636 889330 O
1818 1610 6917570 I
1894 236 698300 I
3452 966 2329913 O
3873 1468 8915884 I
1700 2865 1365809 I
590 643 2206628 I
424 506 7699397 I
1412 2690 4348319 O
3990 2367 2336220 O
305 831 8325280 I
3993 500 9294573 I
2146 2480 2013187 O
1343 64 4365188 O
3910 2620 1387339 O
1472 2 2647451 O
2779 3098 2414125 O
1217 124 3250586 I
3788 3178 789525 O
2978 770 8610396 O
1274 847 1574072 O
915 3840 5611845 O
1639 953 9667548 I
3205 325 3209384 O
955 108 4452098 O
598 620 8687149 O
1062 1309 8404225 I
1722 2030 7133259 I
1627 3961 5996824 I
2364 287 8763834 I
3781 848 6772805 I
1418 705 9935190 O
874 3442 6398848 O
593 354 2978804 O
2068 3657 3189943 O
290 3950 8641929 I
1565 1441 8743483 O
1523 1937 6427938 I
897 2507 3708301 I
2299 2404 7271024 O
2178 2613 8904054 O
2848 1617 546437 I
2439 3596 3495103 I
2126 1117 3077327 O
1857 455 2400429 O
197 2454 3473978 O
2248 3656 9353556 O
2860 2844 4737542 I
3092 850 4387576 I
3401 2956 7207715 I
629 293 4742040 O
3341 969 2035875 I
1361 2563 8458883 I
112 1305 833030 I
2324 2828 2437603 O
1648 990 1100635 I
1770 1569 4369580 I
3284 1716 3675022 I
482 3300 9775319 I
881 3555 6112543 O
163 664 1656415 I
3651 3100 1070999 O
396 2308 2768909 O
1985 931 7395269 O
1556 42 5450905 O
769 606 5514352 I
3632 1834 3084134 I
2131 724 948282 O
702 3790 7588092 O
1548 766 2260891 O
280 3384 5329207 O
3450 1121 2941721 I
2659 1251 5698959 O
1558 1919 525268 O
3496 2961 2176664 I
3717 2793 5325960 O
2621 3837 9779211 I
1582 200 6080731 O
3481 1424 6271174 I
2339 3581 5248059 O
3354 925 9750143 O
3732 2241 7283626 O
2168 1230 7596580 O
13 2835 155910 O
1807 2749 160203 O
289 1882 1627340 O
3161 2794 1581225 I
1498 1077 5355316 O
51 2357 6635561 O
2442 221 1304155 O
