3952 39492 30
1724 3574 7805151 O
260 2512 3808680 I
174 333 1963328 I
1078 2396 4401163 O
3925 1423 6467766 O
2359 2619 7630045 O
1595 2687 4232421 I
1127 162 8170256 I
2133 549 4443713 O
1645 2407 8375927 I
1952 2007 2772305 I
2527 1092 8263223 I
1046 353 580425 I
3785 100 9191352 O
3417 1965 1460257 O
290 1764 8768314 O
2900 2139 7623221 I
3837 1907 222232 I
2431 1530 1053703 O
3619 2545 2973010 I
2409 3708 5275521 I
2331 1459 9365782 I
253 566 9015839 I
1795 3325 8666663 I
2832 2188 8286104 O
117 326 4530979 I
3726 841 3997660 O
2293 2743 3322259 I
2178 2309 9778216 I
3296 2811 5633437 O
108 2988 9884976 O
204 3552 6975994 O
58 2125 2270681 I
3052 1973 690931 O
1618 2616 6686747 I
2699 1321 2129675 O
227 2271 8029792 I
3117 1282 369695 O
2921 725 6915042 I
435 2035 4222791 O
584 2497 9910682 O
2485 2243 1539752 O
2654 1435 3441554 I
759 909 8522607 I
675 510 8068701 I
934 746 5547070 O
2121 3284 8838634 I
1530 568 3303678 O
2989 1549 4924650 O
2068 2934 5502544 O
1526 3095 3216142 I
767 3221 1158369 I
1763 1574 88915 O
2480 72 7004149 I
1839 2333 9668262 I
2518 1508 9799963 O
446 2675 3820405 O
2924 672 2850572 I
3119 1455 2718816 I
3173 694 2842291 I
281 2588 6917328 O
2973 208 7387812 I
912 1029 2753487 O
3676 2811 3076334 I
1278 2569 2072811 O
3715 166 2404723 O
3292 2744 8417105 I
1902 435 217943 O
2696 867 3102182 O
3394 1893 1245373 O
3070 607 3043426 I
238 864 9190062 O
3154 2306 5916003 O
3163 1900 4676908 O
1617 2356 1433728 I
1598 3538 7238125 O
981 3231 3970263 I
3794 1580 6074629 O
736 1663 4077957 I
497 105 4650618 O
3389 3059 776392 O
2298 3670 3204695 I
1811 2297 3777073 I
3337 21 6224590 I
1491 693 844810 I
995 2569 822025 O
3223 1562 5767135 O
3625 2312 9473230 I
1971 174 5452659 I
2130 2023 2191368 O
3078 1978 4813543 O
3027 2353 2774811 O
743 1480 3583087 I
1528 192 7689639 O
121 1043 6766777 O
3209 1170 6049720 O
281 1833 7837126 I
168 3380 2272935 O
877 1996 6756664 O
2623 2602 641513 I
1508 236 6956919 I
2516 3525 8807442 I
3562 2126 5258215 I
1671 2378 7379553 I
674 3256 3867551 I
1248 801 272796 I
780 1458 2914634 I
3523 1539 591770 O
2158 949 6736908 O
3837 2155 3896608 I
845 3135 4257960 O
2086 1830 6018762 I
3507 3501 8219105 I
638 3906 4368006 I
3335 3472 7272380 O
2657 3090 9106347 O
1082 424 2069925 O
725 215 2599312 O
1110 3467 5331532 O
2553 1640 2521612 I
1071 638 7961693 O
998 1515 8475118 O
467 778 1997732 O
1295 2793 8674562 I
27 232 2792206 I
2610 1405 5481802 O
2026 869 9353763 I
2869 3333 6984191 O
2570 3390 8090003 I
732 703 1848823 I
2404 2260 6215844 O
511 13 7929410 O
1670 505 2770665 O
2758 3537 9637688 I
3308 433 8189837 I
1679 1121 80719 O
233 1826 7502326 I
3907 2755 7966447 O
3452 2723 124893 I
1686 3713 3179392 I
1934 1792 3279201 O
278 2902 2898242 O
1968 3812 3422805 I
1977 1743 2301198 I
3135 1068 4401808 O
1777 3723 1274335 I
2898 3194 8128526 O
2889 955 7529106 O
1560 1264 9952938 O
1910 706 2709197 O
2763 2016 8385864 O
2696 2245 165212 O
961 2642 9629905 I
248 3883 372191 O
2295 414 2077646 I
282 3261 6363420 O
3430 941 9777442 I
202 2631 1097969 I
1153 1355 9956482 O
2160 2645 504526 I
2498 2504 9223461 I
2702 310 1907212 I
3649 3794 8562093 I
3870 1916 221599 O
1263 827 6556478 O
3062 2906 9406780 O
1012 2681 3522753 O
3429 932 6821248 O
342 816 2718773 I
773 433 5806774 I
2660 474 3861352 I
3593 3548 9200685 I
3012 991 6481023 I
3901 2126 3884282 O
3082 156 95633 I
555 3397 3781039 O
1554 2736 546737 O
1730 912 6055243 O
3699 1434 7978289 O
254 1425 9781958 I
3707 188 4693356 I
1173 2761 3692181 O
1831 2714 6924735 I
3830 3470 3649376 O
1866 2827 4592138 O
3641 231 5524714 O
2 790 3815360 O
2611 478 8087258 I
248 2118 4402731 I
1985 1981 9902888 O
2238 167 9928672 O
281 1137 3445678 O
368 886 2877169 O
2094 330 1250465 O
3701 995 5301299 O
1035 1304 5558384 I
1518 1314 2095524 O
1764 1679 4130533 O
195 1845 7244935 I
2122 2275 6490785 O
3210 3155 7541625 O
917 1996 6276907 O
1537 1060 859090 O
1737 1891 1132620 O
3617 3891 5098144 O
259 1331 8285554 I
3915 2986 9693706 I
1019 1496 4738581 I
1244 3352 1847915 I
658 1362 9431688 O
378 1502 658746 I
2451 915 808206 O
3878 2461 2982936 I
179 2556 9062040 I
2041 2793 4745243 O
226 3732 2918125 I
1881 680 2866798 O
3353 1904 9153720 I
3475 1299 4377040 O
3851 1851 1189369 I
2400 3028 3644616 I
1542 31 3416112 O
434 294 2434346 I
3249 2778 8493060 O
885 3800 8419860 O
3181 538 5315635 O
1424 3881 92940 I
1302 2641 487562 I
2627 3421 5802517 O
417 3425 8777068 O
3465 1926 8055104 I
3839 1663 6303918 I
1531 2701 4289969 I
196 1573 6634188 I
3492 1980 340334 I
2407 669 5716234 O
2843 1949 3024031 I
3747 2012 4784000 I
540 2628 3214844 O
1495 2434 4896352 O
1621 3150 4277890 I
3089 3112 4171021 I
2102 2369 374767 I
753 3059 263471 I
66 574 2108976 O
3660 3664 3168453 O
3020 2560 4549245 O
358 1048 1281830 I
26 3100 4976420 O
2566 1851 267913 O
3189 2833 8193011 I
69 2870 7646452 I
2326 3079 7700762 O
3839 1279 8063982 I
2986 1937 6590290 O
3439 3749 641981 I
1567 2413 3658057 I
3079 2706 7155128 O
708 2416 584801 O
1941 1035 6829261 I
2220 444 8289332 O
1247 1436 3968321 I
2315 2683 1764004 O
3912 3613 6701124 I
1175 291 2341062 I
103 2033 6498341 I
3559 2289 6153493 I
1095 3268 3051670 O
1751 1120 4559950 I
2321 1930 8094833 I
3218 2097 5309175 I
1443 1301 276558 O
3782 178 1098769 O
908 1149 1930468 O
1891 2857 9836782 I
3517 3766 8123425 I
428 2040 5098293 I
1513 3647 7640902 O
627 2024 285825 I
1285 2543 2335116 I
192 3663 4860946 O
3288 8 6710432 I
1611 3612 9354933 I
3899 2790 6996260 O
1085 2471 2856044 I
1306 479 3954725 O
451 2388 8931734 O
1713 1073 2383540 O
3546 734 230557 O
2208 3256 581899 I
3155 1022 4877879 O
3303 503 4156563 I
3696 2882 489189 O
1113 1180 5223240 O
2133 2696 9141835 O
1981 3278 6464523 O
935 1091 5527516 O
952 3584 9176129 I
3888 818 818625 O
403 1437 3845464 O
1752 1197 1357413 O
2603 731 6323510 O
2701 1529 9812228 O
2139 2282 2936877 O
2492 2081 914096 O
2307 2260 5131358 I
2725 2844 8130158 I
3860 2892 7649269 O
3082 3484 9528730 I
1265 2081 9446751 I
3311 42 6273939 I
752 2330 7795097 I
139 989 9429568 O
1638 1928 9305998 I
3798 1618 3761785 I
2462 329 817921 O
1864 418 7762979 I
994 561 9501782 I
400 1041 7107861 I
2928 1360 5521550 I
2746 1690 2808292 O
3237 785 3642102 I
3463 1606 817804 I
3157 1942 6086347 I
1640 1428 9666228 I
625 1567 224845 I
2819 639 3499737 O
2750 3042 1663296 I
1132 3085 3372715 I
2116 3153 1738605 I
3789 140 643641 O
3804 297 8541581 O
1166 1909 4790903 O
2177 3759 7651696 O
2412 1419 5075729 O
2367 1042 1140332 I
3334 1002 776078 I
2039 2462 8359479 O
3242 3482 8130897 O
664 341 8125322 I
3148 2186 357122 I
2919 3893 9329182 O
3280 2791 728332 O
1976 3078 728773 O
3674 197 2170928 I
961 1035 9367015 O
2885 2402 6632098 I
3277 3166 8281670 I
104 1479 5919768 I
3415 1205 3140590 I
2290 1656 8306894 I
986 1073 9725747 O
3870 1409 2260482 I
1736 1404 3040324 I
2927 3528 994951 I
2847 3336 1908944 O
5 144 9689885 O
3348 1028 2135572 I
182 2337 2080131 I
1708 1512 2405196 O
1094 1138 1875188 O
990 1509 4203011 O
2286 2866 7557211 O
3122 2551 3788034 I
3352 856 2768686 O
1700 1717 6457249 I
352 3863 3765040 I
497 3885 1039437 I
628 958 8882444 I
1063 3786 9868579 O
3653 1026 7492968 O
825 3520 7665717 O
3572 3571 2651856 O
1161 123 6108225 I
1573 270 1460336 O
1404 1125 3294450 I
750 2535 7488972 O
1657 1359 5112184 I
1576 3660 4536731 O
2905 3029 2331085 O
1421 2727 6964226 I
3288 3004 5846937 O
3640 3466 9762266 I
2578 1461 7608085 I
663 1650 2591728 O
3574 2937 526399 O
3068 2581 3476098 O
566 1020 9830376 O
775 1926 9047573 I
2629 2076 3638260 I
2349 1406 7453597 O
1655 688 7975146 O
1524 2178 2388925 I
2259 331 7386738 O
3556 689 3154739 I
2740 72 5191456 O
3270 789 3845069 I
787 1773 2183425 I
2495 3796 1880873 I
3306 3578 5312834 O
92 841 5829330 O
3449 2029 6105561 I
2452 1957 8865975 I
1133 120 4241772 I
2359 482 1289971 I
3636 3756 5296774 I
3664 521 1501371 I
439 2444 6077032 I
148 311 4964682 I
1223 2527 5892208 I
1857 827 2412508 O
863 379 597169 O
801 2262 1371233 O
2774 3707 745705 I
3622 2585 3586853 I
3211 3354 50205 I
3037 858 8215150 I
1865 2037 6004138 I
1565 510 26298 O
146 1853 5829748 I
631 1344 5546841 O
1558 3234 7134414 O
1685 1960 5304518 I
2155 3592 5715916 I
3276 421 5036595 O
1475 2773 4371877 I
3852 3379 5318511 I
2363 2336 4158290 I
1084 3573 9886522 I
3768 243 6681210 O
736 1532 7632373 I
313 3658 6670310 O
1461 3500 5683543 I
3434 2994 5755040 O
2881 2718 9159608 O
653 570 7004374 I
1925 2088 8970819 I
3152 2276 7651134 O
2124 2646 3588807 I
2011 1492 2183829 I
475 2948 7450884 I
3473 3295 4752284 O
817 1906 6960892 I
1484 525 9988070 O
3366 2846 7438997 I
290 1144 4888462 I
1181 1516 7008322 O
4 3786 2940571 O
259 497 6155436 O
715 2338 1000382 I
2639 2547 3373065 I
3628 2991 2104669 I
3506 218 5965446 O
1347 3619 7223960 O
3222 2690 2889764 O
3272 3568 862665 I
1121 918 6466567 I
750 814 3417106 I
768 3798 3242918 O
481 1011 5923565 O
3486 3793 5671360 O
1461 1897 2915764 O
2396 1195 5840408 I
3035 2315 6827671 I
120 1224 9860709 O
1198 2327 9149786 O
760 1822 7072854 O
799 381 7451601 I
3134 2519 4382068 O
942 1629 9580991 O
3635 860 2609116 I
3778 3165 4788755 O
3021 3338 9040884 I
1581 2305 1567695 O
3419 2416 2871089 I
2091 1632 6819770 O
3893 239 8803074 I
3473 1605 9644384 O
3726 3496 198777 O
1935 1243 8821031 I
2084 2929 9980141 O
2720 2816 2893842 I
1644 3680 2637219 I
647 2674 3733785 O
2024 2861 3641159 O
1458 2004 5178305 I
2962 2644 8067825 I
2152 185 6703199 O
176 1712 2814031 I
1676 1351 8463407 I
448 3281 5105924 I
3401 470 1363966 O
282 279 8961956 I
2869 94 5875734 O
3363 2851 8361332 O
1616 92 3709992 O
2038 1404 423261 I
788 2668 5621596 O
970 2552 5576343 O
244 1520 9899593 I
3057 1134 4691375 I
1550 1335 1381454 I
1684 42 363717 O
987 3558 8039320 O
697 1385 3415079 O
3276 210 6565911 I
2847 1576 7098984 O
92 2388 5959740 O
574 3736 770682 I
2194 563 1723146 I
2810 2125 331936 O
2285 812 9099313 I
2191 1722 5245143 I
1640 1213 8675732 I
435 3414 8814575 O
1269 1877 1801129 I
456 1577 4389158 I
3044 3846 4617212 I
1369 3231 8133106 I
1531 2579 9681576 O
2617 2659 8704996 I
2012 3617 5938407 I
2217 3173 5451644 I
1060 1913 316178 I
2881 2948 7969806 O
3847 3508 940773 I
2612 388 4295752 I
3703 1549 8544029 O
1294 2009 7583142 O
476 1731 5544900 I
1030 1129 6625151 I
1931 1859 4861197 I
3790 638 1716074 O
305 849 4429317 O
2736 1585 8766096 I
391 3744 9595334 I
64 3488 2274574 I
2589 2757 8098514 O
3486 1592 2260700 I
1152 1751 9907934 O
755 3578 1812235 O
1350 3777 9673036 O
2096 1402 77957 I
2909 1006 3740403 I
1604 2539 2881666 O
3202 2700 7893760 O
3621 2436 270112 I
582 3577 3876155 I
3395 1453 5833869 I
3272 3401 6789113 I
266 2482 6360228 I
575 3293 4943464 I
1998 1774 1429179 I
2687 1452 9324873 I
2350 1553 418854 O
1825 3901 471809 O
1011 3114 8778873 O
748 3707 6909276 I
1583 621 4175135 I
1665 2639 3919068 O
977 1470 4020938 O
1464 1625 5947315 O
2109 3860 5477940 O
2677 1879 4590261 I
630 3126 6176050 O
807 1004 6859866 O
1894 3184 4160936 I
3045 3738 3524095 I
1602 1471 9527786 O
3265 1127 635785 O
1192 1744 5918605 I
3750 2364 6725105 O
2737 3893 397044 O
364 2160 7041196 I
1361 2127 7021975 O
336 465 1843961 O
1476 3828 866310 O
2414 3291 5812380 I
1473 3498 2023984 I
3865 2110 9558022 O
200 170 9145266 O
959 3819 3665094 I
453 1213 8839734 I
1831 1447 4463262 O
3260 3138 159745 O
2452 759 4837531 O
684 3125 9477289 O
3873 1378 7954815 I
3151 2025 9598454 I
4 3602 6575786 I
486 1791 9314077 O
1933 2466 1847782 I
478 3084 6622180 O
1877 2400 6053930 O
2911 3414 7400125 O
2321 1052 6109346 I
1433 1095 2012869 O
2335 823 4011770 I
2919 2792 9126695 O
3797 3717 8493775 I
2157 919 708976 O
3543 1707 2827559 I
12 145 9933580 I
639 1216 8159929 I
3723 968 4279326 O
1460 879 2884783 O
3116 1901 7916972 O
1494 483 7188610 I
271 342 6089890 I
2589 3802 8824547 O
3111 889 70646 I
831 3923 5953616 O
3672 959 5874577 O
2856 143 966624 O
1963 3905 1313786 O
385 2418 2455851 O
2357 222 7822142 O
3515 2722 9351387 O
2854 2323 9746783 O
387 1815 2799512 I
117 1216 49181 O
270 3289 7242154 O
742 1465 6063172 I
1211 2517 1760812 I
2118 962 5829619 I
645 2376 248757 I
587 1682 9532713 O
2768 1249 4303718 O
3590 3136 708920 I
1753 3795 1521071 O
258 1705 6728469 O
1529 3472 734869 O
2228 2951 2197993 I
1568 1822 3047508 I
3002 3626 4651620 O
1387 2950 5193289 O
942 3891 9850464 O
3439 1247 9765559 O
1010 2820 7969780 O
2781 3159 1259650 O
163 2241 1126871 O
2974 1402 128531 I
2073 1297 664863 I
455 1128 5804670 I
3762 3612 2207153 I
1188 2467 8742964 O
3435 270 3429044 O
45 1486 1053417 I
553 2898 313832 O
2901 3918 3495711 O
121 1528 316405 O
1656 2492 2044573 O
2646 3392 5548429 I
250 3681 6261824 I
1073 3580 2710983 I
1996 3273 3600762 I
856 241 2412655 O
280 3088 8718428 I
433 1205 7661736 I
450 935 7399365 I
2189 1010 1553819 I
2175 1250 8598950 I
3025 1628 7848753 O
1212 2119 6850193 I
944 2355 1007075 I
1283 2923 6687117 O
3596 939 9440217 O
1083 3369 822749 O
1191 1394 2862698 O
2816 3394 2704341 I
3138 2046 7533447 I
2059 1538 3907359 O
1075 3826 3871479 O
2682 1679 7444238 I
1201 1161 6118756 O
3454 3579 7408418 O
3826 3912 1324879 I
55 943 8723847 I
3459 2909 1426799 O
858 912 3531 I
1440 180 6002708 I
827 3932 7902878 I
1430 3150 1743964 O
2034 3771 7122420 I
3432 1961 7547035 I
2890 3855 2330993 I
1095 1581 4558237 I
2125 886 5750410 I
3256 2059 9765201 I
1065 1141 5576257 O
2338 2334 1675672 O
109 3068 9580604 I
828 3867 7520304 I
2572 1702 3694864 I
1139 3794 7699439 O
3336 1767 9091294 O
2049 252 1619420 I
2487 494 8170123 O
199 940 8836113 I
2722 2178 446377 I
2115 1376 4649343 I
1296 3351 7853869 O
2986 2864 8845173 O
2543 1144 1404522 O
3599 1227 7646760 I
283 2524 3816125 O
713 1486 2705522 O
1476 1042 1744006 O
1553 1198 9658825 O
316 3366 3442963 O
1329 3818 3457314 I
1222 2684 462056 I
997 364 8657100 O
264 786 9046077 I
1245 3062 4216868 O
2281 3103 3248810 I
2889 3511 7019708 O
1171 2152 5833801 O
3451 1222 7147492 O
3153 1303 6302699 I
2520 2323 8952054 I
674 1524 5798501 O
614 3866 2344084 O
1524 2158 1345092 I
447 2641 9252965 O
1257 3104 6310581 O
3229 1254 2288586 I
1285 1246 6410752 I
635 179 2088037 O
1549 3495 1000394 I
1658 2348 8907195 O
2328 1282 1411269 O
3048 558 2786212 I
754 3779 5592550 I
858 2095 6998600 O
1460 1541 1359016 I
2579 610 5261889 O
893 2158 7565310 I
1386 2417 2885715 O
1643 3152 2705859 I
568 627 6720924 I
2354 1396 3325931 O
2775 1221 5536798 O
3843 1406 7174397 I
2723 3667 5928246 O
837 3870 748290 O
3772 3870 2750145 O
720 3675 1747538 I
994 340 635989 I
1485 263 4505359 O
343 2940 6105365 O
2534 3775 5850078 O
3568 3129 1675003 O
1291 2970 3201761 O
1908 373 8235472 O
3771 3559 8129794 I
3306 3813 268719 O
1622 3457 9348155 O
1407 3656 2579898 O
3922 1884 9864945 I
909 1833 7628735 O
3554 2678 2871693 I
357 2875 331554 I
1600 3001 1412477 O
470 3193 7199062 I
547 1813 5064980 I
1970 653 6095707 I
3289 1080 9882702 O
3583 3224 2018795 I
990 2839 2376369 O
516 1395 583000 I
707 468 3030786 I
2551 694 9060362 I
376 2280 6116471 O
3269 3631 5596096 I
1233 1303 6657038 I
2026 2504 4238244 O
531 2273 3344387 I
1572 2083 1122483 O
3560 76 6565776 O
3444 847 8653939 O
3463 1549 3849676 I
1692 3010 8236446 O
2268 3374 8434261 O
1249 1230 3580025 O
485 2006 7400927 I
3114 2430 1563249 O
2723 3302 714539 I
2190 567 941107 O
2005 1464 7137047 I
2794 505 8684006 I
336 752 2561973 I
2872 3054 2986533 I
2265 1820 2312056 O
1385 2903 4042234 O
2776 1606 555648 O
844 1268 1786906 O
1158 2862 2395227 O
915 2602 8406036 I
2255 1042 5111786 I
2820 412 1024134 O
3217 2279 1929404 O
2342 420 7705205 I
107 2558 8931430 I
2479 3400 1799650 O
718 3858 9507000 O
2428 775 6237676 O
2079 2662 9807472 O
2841 3179 6221971 I
2306 730 8975106 I
244 1543 3859075 I
1472 3764 8840867 O
894 1752 4438744 O
449 3801 4871526 I
1641 2438 6487870 I
1074 3027 9934025 O
1690 3169 9834526 O
3360 2681 9176809 I
2040 3045 5400583 I
203 3356 3233970 O
1627 2040 4450263 O
851 1126 5059550 I
2525 329 841587 I
3422 3819 1869926 I
2764 1233 769670 O
3503 137 626989 I
2565 1411 2077803 O
2608 2841 916177 I
3498 1804 2878863 O
829 1509 5600649 I
533 2793 3661884 I
1442 3132 8330060 O
494 2548 3820753 O
429 2789 8792992 O
1091 920 4312149 I
3727 3588 591021 I
3576 536 4507365 O
1795 74 7632538 O
2990 1690 9177811 O
3788 3376 5406002 I
3582 1685 3266565 I
2922 2701 9140759 O
554 2625 1520269 I
3 3867 8624086 I
3776 3370 8754411 O
3835 2454 3496181 O
2440 1709 2937121 O
3182 3852 7691624 I
2323 985 6275540 O
3811 3213 8460145 I
2556 639 797396 O
2376 2411 2096290 I
696 3858 5531342 O
2714 2587 5532833 O
2887 3575 3296514 O
1116 3938 9181644 O
3282 3382 8102672 I
604 3049 8592642 O
2637 1030 5065164 I
1731 345 3229238 I
3028 3108 9844761 O
3779 2847 7808424 O
2223 780 686925 I
1672 840 125901 I
3167 2366 3090733 O
1658 3046 8021193 O
3600 2458 946651 O
1879 536 1970320 I
2375 436 7516800 O
2282 1269 5941318 O
3763 2864 7409142 I
1641 1858 4962881 O
3150 3638 8373542 I
1568 3126 9033220 I
3387 3615 6607218 O
2296 973 1257468 I
311 3029 1896432 O
3396 2466 1459981 O
361 2246 8213568 I
2224 3282 9543128 I
3795 1090 739326 O
1586 399 4032910 O
3664 840 4601243 O
2283 3339 8444651 I
2934 2540 5303545 O
997 2280 7081382 O
1236 2644 173928 O
2947 366 6483674 O
1794 1445 4965177 O
2917 1445 6996006 O
2565 586 1148740 O
995 246 6563572 O
1257 3229 4046873 O
543 3149 6585568 I
423 2668 8444523 I
38 3433 9613560 O
687 1924 7563091 O
237 2362 1358488 I
3308 1641 7835032 I
469 2914 9362089 I
1861 3404 5591870 I
3368 564 5478437 I
3095 3906 1245147 O
1036 2952 9133193 O
989 1188 2195898 O
3661 2756 729981 O
2810 2297 4773433 I
2084 83 6178828 I
3852 3836 6852140 O
1012 3106 1283829 I
3592 2956 8279279 I
1721 3757 3480762 O
1234 2166 2888826 I
3177 2854 5974802 O
1876 3181 6257269 I
324 3694 8011689 O
1075 3731 4630805 O
1462 3594 9789474 O
3551 2652 830211 I
1665 2974 1779972 I
3232 1633 4010338 I
1269 2517 7634293 I
428 3210 7742360 O
58 998 8455670 I
2414 1475 2152304 I
2418 2688 3173752 O
1054 679 5290458 O
1641 639 478261 I
3869 1512 5465774 I
3158 1587 7167092 I
55 2388 418243 O
361 3536 8351160 O
1152 3153 5293815 O
1293 952 9185726 O
1881 3297 3468520 I
2549 2978 5665725 I
2763 3198 7176839 I
2336 390 6113526 I
1689 1471 2010468 O
2758 783 5367823 O
207 496 4840854 I
3834 3415 4855070 I
246 3278 1229506 I
920 2189 7067976 I
2831 2984 8840157 O
3206 1346 9044807 O
1605 1007 337288 O
484 566 2133261 O
3310 1382 3541898 I
541 928 8473649 O
2920 962 6363418 O
1510 2883 103735 O
2989 1882 8839135 O
2556 409 6886652 O
113 3383 5481454 I
72 1596 6913256 I
2784 2757 1504944 I
2523 1127 3789223 I
3091 3792 9952961 I
2116 217 4782026 I
681 3383 1084003 I
3543 2689 4093971 I
880 1532 9617017 O
2229 1170 7869920 I
2443 1410 9174730 O
2552 416 5053631 O
1562 3549 6902754 O
3157 1841 2531562 O
3223 2789 3389191 I
2986 3949 1100581 I
2101 2466 8232860 I
319 2174 2255445 I
2593 2272 8386817 I
3463 48 4018045 O
1395 1213 2285827 I
13 2849 2452579 I
1547 3542 6361708 I
201 2882 818781 O
1126 1677 3779306 I
1594 1251 4216913 I
1735 3749 6101750 O
3372 1434 2948357 I
1584 531 9699420 O
145 1468 2984289 I
1289 2751 8793740 I
2425 2754 2731732 I
373 3584 5678321 O
604 854 2702363 O
1634 3859 6282335 O
155 114 2170477 O
854 2229 7623297 I
1876 2663 7895377 O
2660 2611 983404 O
381 2995 6068821 O
1895 2929 3021855 I
1910 2681 2679708 O
3396 3151 9351588 I
2793 2861 8470099 O
1578 3365 5469604 O
3675 2981 7888931 O
2322 2648 9725401 I
2154 344 5606964 O
3008 3218 8401855 O
478 850 4205433 I
3202 2317 7343517 O
954 398 3055503 I
1422 1288 5052406 I
1881 3050 8848161 O
453 3600 8646973 O
2067 3878 6554903 O
116 1608 4428414 O
2375 1908 2223288 I
3616 305 6568299 I
2256 377 441099 I
2023 2962 1748766 I
3347 3290 795973 I
195 2432 5114370 O
2156 1200 7030296 I
183 2934 1578383 O
1158 3508 1629937 O
625 302 8619393 I
2738 2131 6894010 O
120 1334 8695470 O
828 1162 5945620 O
1966 748 7716566 O
3786 634 4719208 O
3517 3250 8467062 I
62 1909 3269408 I
1195 2394 8762508 I
1729 3790 4701981 O
1431 2313 2995052 O
2376 813 4948636 O
1131 2360 2570957 O
3329 440 995859 O
1226 1630 6165710 O
3492 1611 2412849 O
3809 2983 2666516 O
2851 3888 1103744 O
3799 127 7606590 I
2188 999 7399531 I
526 1639 338866 I
1027 1311 1675075 O
1729 1695 2359318 O
2283 2442 1015006 O
1398 1753 8065925 O
1676 189 8007575 I
2652 1084 5113246 I
1931 1772 5239553 O
2827 1422 2129288 O
3158 1442 8072896 I
3880 1208 9483921 O
487 3703 2124658 O
3920 3094 2314974 I
2094 1879 194588 O
1652 3414 7195 O
1953 1376 6078222 I
2385 2229 321479 I
1733 3 4022546 I
3679 2819 2173577 I
3109 2916 5965803 O
2448 1504 7062639 O
1460 733 7312204 O
890 1474 2479134 I
217 2851 2710444 I
3076 2043 4888891 I
2557 1958 5946495 I
1782 3288 7594455 I
3576 701 8564742 I
1388 318 7139241 O
823 45 7651424 O
3860 2269 8894056 O
3001 3312 5166824 I
1290 3455 5935969 O
1884 3584 2806727 O
1010 887 4699774 I
964 3083 6418149 O
2990 1283 7809110 I
1413 365 3216481 I
3619 203 4009249 O
1331 2331 8154516 I
3465 66 9943549 O
344 724 5823307 I
1975 2130 1553177 O
3822 2816 4731155 O
3002 738 2413686 O
2928 2178 4491727 O
3822 3153 7915421 O
3213 2408 9248566 O
2691 1945 1423073 O
2805 935 7804390 I
537 254 5652271 I
489 1249 8897626 O
2820 2607 5238510 O
782 1360 5235452 I
2552 2529 6502630 O
2442 1978 6024920 O
333 1177 8796117 I
1429 3293 3055219 O
379 2144 6817415 O
1897 2737 7290616 O
1343 3774 2808157 O
882 3611 3555462 I
3588 2321 5074823 I
351 1030 625999 O
202 1348 6824795 I
910 1481 5539156 I
1699 3195 7384591 O
2531 2181 872821 I
1168 2611 5887546 I
689 2950 5524718 I
3399 1172 8589603 I
638 1215 7752050 I
1776 2848 9202238 I
3891 1936 1549022 O
579 19 6093160 O
1050 3553 653374 I
1355 3122 8712975 I
94 118 5277547 O
3589 1598 212241 I
1805 1002 85077 O
2849 2928 5309907 I
1241 502 8047642 I
1583 1804 4575909 O
2530 3673 1832095 O
355 2720 1512359 O
2733 3710 162472 I
2146 1891 1528075 O
1104 2235 7072281 O
2114 104 2101857 I
3523 702 551822 I
3277 2890 7345181 I
3519 1040 8372920 I
2862 1519 2838028 I
1682 2499 7209949 O
3777 2200 3386910 O
3321 309 3658638 O
199 3868 5056435 I
261 1069 1718674 I
1567 1426 4381288 I
1526 218 6715086 I
1246 3397 2539632 I
2994 1273 9756127 O
1143 3839 1121171 O
1358 909 5028092 I
627 3297 6904011 O
1235 1910 6892541 O
2426 3606 7415818 I
1594 877 7463202 I
1320 581 7132433 O
32 3284 5447773 O
648 1038 197262 O
2242 3239 3611651 I
2652 1129 7872471 I
529 3311 5453655 I
1058 3740 1002454 O
3615 3451 1181930 I
511 2036 3421678 I
2336 439 4270697 I
2216 1048 6439471 O
138 1463 2104102 I
3668 1034 8609324 I
2180 3466 6544582 O
299 2151 5031191 O
1002 2329 2169559 O
3113 148 9224155 I
3431 342 2992472 O
2331 2001 9004854 O
56 2048 3913289 I
976 1063 7270675 O
1296 987 3181223 I
2056 2635 9513484 I
3134 1578 3819621 O
904 3402 2544627 I
519 1799 2277746 I
468 3293 5480362 I
850 2006 2002043 O
35 2868 1737115 I
1751 2151 8158760 I
655 1436 3128577 O
2415 3491 9511099 O
3137 747 7981990 I
2311 2556 2469358 O
1560 1168 9929752 O
2140 2367 2579852 I
2755 3397 3413638 O
767 66 8342176 O
2130 1215 4239562 O
2865 344 5086680 O
3800 298 1258968 I
1784 2714 2174579 I
1211 3215 214828 I
2120 2957 2419109 I
3154 367 1255885 O
2379 272 8367675 O
2181 2710 3087773 I
1017 2428 4276766 O
209 1067 8730038 O
319 2388 3133123 I
1857 2812 5948716 O
2188 3876 5789162 I
3893 644 7380403 O
3935 3332 5112710 I
3470 1415 8907219 O
2650 1460 5777794 O
3775 2338 4946618 O
2481 3391 141776 I
3341 3005 3339423 I
2667 362 180614 I
2192 2442 318401 I
79 1811 4093487 I
1439 2117 3316752 I
2152 2308 3342579 O
7 3171 7650794 I
3090 2959 9909903 I
2469 2309 8016335 O
954 2113 4031466 O
2550 3252 7403236 O
368 3169 6631061 I
494 2676 6115709 O
136 3935 7326175 O
1677 2003 5925709 O
68 2263 2521270 O
3643 2936 4680736 I
91 1453 5760061 O
3245 3334 9834504 I
