7 32544034055344410166310140143513060341530462633520432344331461065003246013204356410444155024111510114565663330051023216016210360356036305531314266510260111220243124544425336153514431440340144445122542165553134305422255262036522554063341453111434650410511444402202514553144216454515364436666014045423035346215644503034023622420050254066565163521604305555526504420610566303433424132460350211451442206024160530034253311311236412412214612543546245404524440466641660431615250005323563231355222126061130555334666155452310223215212115161005202115034003523645246450054255503062645145415603415132040243521100345250516400546332336363643044601405266214066 221
3 100122220221000101212212201212100110112122020010212110011200210010122021001011000021021221001002112102202220022011121022222002021002002021122021220022222100200120020021010021110100120021122102201111210012122212102202001022222111010112111012022021002211120202110122021002210020220120212112021111100202200002102212210202202120011201112210101002001101000222101222211101221112111001002012002100222110212221110200101100101102201110211001121101221212022210110202220121010200000202102021202200101220002221002122002010201202020120201021111120001012101001201020002112000110220022120220022102000201101202021112022011120100112112010210011122101012221112102120102200001221121002200 1220212
4 31102002121331002032322200030133203003322011211010302122131100130030022233310012002221030110123123121000331033233011111122230102021221211010330201013131311321133211033130120110311220311000213100303213221202233011002212230100130011303123312313010331110120130101231200101032333323000013132102232012022121321213123221130300233030233101233311333211321311030333022332011013102023121212012011013202100201111313231313210021122102313303011112131233110212320231032322330001210003310331230213312211000000122222113213332313310131231201310132310231120321212321011231322332223212320322003332003122211110333210002030331220030302230301330211211110103232331331210200333320001113133012202301122102231123220331200202032222330110333101023022202223032310110221220230333301121000313100111130222201330220302003030300011131113303032111101001310300301020132032331202322022113100130232312111310031223021232202211230121333020023101003132312133212321010313321232302211012 311
5 44434422404102343410111231124442012004444331332324310433242433104400021201300144020043034222243200402240430144014330133121042032324004214323441324012421240104333400001430442231102011131243343110430200040240300112222014043334420110214430441122311323224034241200241332421243444223243221110 220
6 155241001052344342304011555251001505453552124352310151255514412541220555541215424333430325500242342321253112444011234214243005313325525044302153311530254543414541513225034143452335353021340532004224515121241422431531005002043443022332505441004550030314521045235403551435514103541410252351114044132253025413110055114132221405100123425141542521430131 514222
4 210223231220030031202320101103200222111233302301021313323003320302113233123323121213201101133123330310222120033110031211321333223310333101200121121202000133011303032313033001110200000013311111011202101101212202302313301012113203013123210130321222112 100213
8 31317145252216424241770434740066110024651073635262451424010016727732317516001527765027430531323316557421221373372074747713045377244106220367716116502573077527443064606644635446216465764747603111572466041605436375073567440751130376172253726555254622566564677726535053345112647322570456035727502207533245421453632677573265235455430754427 4404732
7 143011314255511130133236206106032131253506341234245461316025001015113461413536043512543453031230542601042404301552034260361514540530024044452330322641600130304156131323541015620112210202012335222162426515101612131036221452254261412443063152455556556424620134305521130243466054410452623036244620011013153136310453623006434224026605214520266032305663436136516206111341105606120464130522563412403310210106011540252134363443461003622612301455363555064416563663054233463420254410266410266564062225343565321040044416415254652152514644206151135506236154340535514352002416502341064402144100460225204225156413362041035455222224642304662311646041144460023343511626123255332015102440422534206166501125641020540564534001526215163154656551313362554234114013310525061424355015061264464663214 34643063
9 14167046880657508610618223016558063646345181841683462385466220817270884413376525660810254757748354423652881521888760763020712427848124311244411185143255034165630542061263415524210323604011585547632550078532731561822423370615556520527551515470660882037807433803833668521876721781162650472860253601361236818807085051010274071428343467248136715110088704302243877312836520378660470337747841246757048702517585311354117702806572484345306233575688880668758485532056364188226765642518464104455638376663586053305657572872125400415172418884133606233501713241281576708407788156561828078203100257017645224218665565541442560564363817527726684258711736783720055424076648318522471454131203206528135500338001220365770607017641332802633631732768225083782337461648610851744001701100456507125007046013205605676784621358261561144755155404140517070813710044850143736184570431218017387162568371432151686410330031767375622557412605642384227220186823 13428347
5 214423202044301302420304020224043202022224434211400112232404130401123123033104211424413100013100420202202214300014100412024001340330210403040042102121043410144344412123022041403230341303332424330140414141431402203303104111004230442421034322244000110044344424410122442431303233441211110204143330222430012312103324100322302330004213421222110014120202100333041212211301312013432122433441412234202042140344302021331340102432003404143324231130433112300243010300234214312422021004031010013013233422003212131241412 4331
6 542044031215154143023450242221205411015234523335022205203203323154230551444505301520230351011304002405524152522053414521422542243421351510101240530100243315333453532023541004435245341410352031314355543021212114442522431032543423311452323312101131113250353033342305535041255142142441210321033043014552025514002240350422313112411351551532131153522543122311353400305430523030321425515120254324352143135312323405234541450000440534025050012331254531010410532303510453252230133020505354120450545304104301122505353320532555031505215030522110435045030130013003523504350350313015522535310415055144551324150235125452132011350202451011424 1124
8 76312475206501330167327025771736560037557320463471424326015110067062737772730207441073674315314212406475660610554653133564315746106746424505552237542020452146756653415066643067033245302526314171432241025323226652303655406016161405507232564341671156626420246406156171347773153260142715731571316125351240656104111402105255316120655701767577200340550276727531517207405354274221276326110074145076736463003525645477200307724423226064474746422162012143035477721520167553325633 54250
7 36351054024006330314545323424652320326006554210236663306656124454214625551203124003413151003220041421004212325003122430615040023065653454664265300524465200152430035351620334142234404002115332333656046502200421046446456202214362244234252014616534350255210646103304121312601562000125446422130350060101140016216206151503025033530435523534253662305555645446011554414055202351511344046312303451600355004222301226403412640264154103501223432352220361636653342140225140561526036064650534041253055500334415161045432505202106502132063434021625502532330340005321320041233423251434440413263023163646562132366412245014323524123315204261225106203053425555240300105624555343063261311604422340356146302110226524555443264221036642660152612642100452151302405151140235234202412450443303522425312333634454623640 641
7 6266612466114335422626636225621520410046635162414604441301141033502556320146111466134042156252311606312424323262 33
3 10211102121101221201100001020220211102112000210001210220020210202110102110101001120122001120220102221212201102000022002202202010021112210002202212211211011020122220212022212220222021102001122121022201000222122102120001021201011011211211001202211022222121202111000202100001212222112120021200110110101010111200202222221210202221111010012200020212222111201101221100011221021200222201101012012100102001202102201120210112010001121102020211101121122202221102221211111120110220212111101011221110220122100000022020202001000211001021011011121110201120100122100210112201122010111000010011021121202222110021102211010101010202102022111121202001210221100100211122201121201112000121002002221100002212112210011101211111111202110112021102201111220102121222201012002112210021221022002101200011212201220200211010021211202200112110210002100011011222110101110202000010221220102 2102
9 508262846265818546728872174210201825881515807860323011216416516418775626115672612014013444175724471053562118177367548681118568707871035146734558313183272216106665756140723178708215333335033500865570540756436337848171464724518247012865516238703412556018377272751747307808778138182774410017373256876667543236134482641640257562050706338650253673645587512248454414845581586752106653222447381512704353381066175721031275002851141554784878385645848057437431643580146314021506288 3
6 55142021421405014124024441335332234234310545244134511135050324341542311243115323252340025151533421040505350220345013425312205320404452101113142421501212530200220454004105352344433404450554301444234022452020451531414244024540303244223424251444303220410004042244401531354431055212031431213211050553102334433432413350455215104151442523340402423153520242150055532522230155335425511043250035511101135022534410110054151253542442053355522352201250405304040224302435212225445544323243021152302520345515432110441115451444022255023352310531353402320344144214154434543534403551202210415334541304552323544341205405540253445525253423022230134022554554032522342412152113521303300235022052305324543032334444522524224203312244420124131503155231031400531134010000211141555212253113114305140554553415003502520241430201253020310441445515100122345114013414425411335220030031245554305525305030241153055432330123501333002503401500103040023410104111455455114144554330330511510121041534223011415 2211050
7 550133544462451140420625043345631422116333501663635416211424010661150513161130224653354404103042130666065101102365623104562260251141040450355315115523063210016221314350115655246126405534636336260425515111635326356612404110525660242541632505211102221612402242164151223451002120441312532166104510012131221231 2
0
